transcript_id	gene_id	TCGA-56-A5DR-01	TCGA-98-A53B-01	TCGA-66-2783-01	TCGA-39-5034-01	TCGA-77-7142-11	TCGA-22-5472-01	TCGA-43-7658-01	TCGA-56-7579-01	TCGA-MF-A522-01	TCGA-22-4607-01	TCGA-O2-A5IB-01	TCGA-63-A5MM-01	TCGA-77-7337-11	TCGA-77-8136-01	TCGA-77-6845-01	TCGA-85-7699-01	TCGA-39-5021-01	TCGA-70-6723-01	TCGA-77-7335-11	TCGA-22-5472-11	TCGA-46-6026-01	TCGA-51-4079-01	TCGA-63-A5MW-01	TCGA-56-A4ZK-01	TCGA-37-4129-01	TCGA-56-8083-11	TCGA-77-8130-01	TCGA-98-A53H-01	TCGA-85-8072-01	TCGA-21-5783-01	TCGA-66-2785-01	TCGA-21-1070-01	TCGA-21-1079-01	TCGA-43-6647-11	TCGA-60-2716-01	TCGA-85-6560-01	TCGA-66-2765-01	TCGA-46-3767-01	TCGA-85-7843-01	TCGA-NK-A7XE-01	TCGA-22-4595-01	TCGA-66-2769-01	TCGA-79-5596-01	TCGA-43-3920-01	TCGA-52-7811-01	TCGA-43-6773-11	TCGA-85-A510-01	TCGA-68-7757-01	TCGA-56-8307-01	TCGA-60-2715-01	TCGA-66-2793-01	TCGA-18-4721-01	TCGA-85-7710-01	TCGA-18-3408-01	TCGA-77-7138-01	TCGA-58-8391-01	TCGA-56-8504-01	TCGA-58-A46M-01	TCGA-22-5491-11	TCGA-85-8071-01	TCGA-43-6771-01	TCGA-18-3416-01	TCGA-77-6843-01	TCGA-56-A4BY-01	TCGA-77-A5G7-01	TCGA-85-A512-01	TCGA-98-7454-01	TCGA-18-3409-01	TCGA-33-4538-01	TCGA-60-2698-01	TCGA-77-8153-01	TCGA-56-7580-11	TCGA-66-2727-01	TCGA-63-A5MR-01	TCGA-37-4132-01	TCGA-77-8143-01	TCGA-46-3766-01	TCGA-90-6837-01	TCGA-56-8628-01	TCGA-J1-A4AH-01	TCGA-56-A4ZJ-01	TCGA-77-8131-01	TCGA-77-A5G6-01	TCGA-85-7844-01	TCGA-66-2773-01	TCGA-77-8007-01	TCGA-58-8392-01	TCGA-22-1002-01	TCGA-63-A5M9-01	TCGA-90-A4ED-01	TCGA-94-A5I6-01	TCGA-98-A53D-01	TCGA-NC-A5HT-01	TCGA-56-7222-01	TCGA-33-6737-11	TCGA-O2-A52S-01	TCGA-85-6561-01	TCGA-63-A5MY-01	TCGA-22-5474-01	TCGA-NC-A5HF-01	TCGA-NC-A5HL-01	TCGA-77-7142-01	TCGA-22-5480-01	TCGA-43-2581-01	TCGA-22-1012-01	TCGA-39-5040-11	TCGA-77-7335-01	TCGA-51-4079-11	TCGA-22-1011-01	TCGA-66-2778-01	TCGA-34-5241-01	TCGA-37-3783-01	TCGA-33-A5GW-01	TCGA-56-7822-01	TCGA-66-2795-01	TCGA-56-A4BW-01	TCGA-43-2578-01	TCGA-96-A4JL-01	TCGA-22-5492-01	TCGA-21-5784-01	TCGA-60-2726-01	TCGA-66-2800-01	TCGA-94-8491-01	TCGA-37-3789-01	TCGA-63-A5MJ-01	TCGA-21-1077-01	TCGA-43-5670-01	TCGA-92-8065-01	TCGA-56-5898-01	TCGA-18-5592-01	TCGA-51-4081-01	TCGA-34-5231-01	TCGA-66-2766-01	TCGA-37-3792-01	TCGA-37-A5EL-01	TCGA-33-4532-01	TCGA-22-4593-01	TCGA-85-6798-01	TCGA-68-7755-01	TCGA-18-3415-01	TCGA-L3-A524-01	TCGA-46-3769-01	TCGA-43-2576-01	TCGA-92-7340-01	TCGA-22-4604-01	TCGA-98-8022-01	TCGA-96-8169-01	TCGA-43-A474-01	TCGA-60-2713-01	TCGA-LA-A7SW-01	TCGA-90-A4EE-01	TCGA-21-5782-01	TCGA-NK-A5CR-01	TCGA-37-4133-01	TCGA-34-5928-01	TCGA-94-7557-01	TCGA-18-3412-01	TCGA-77-7140-01	TCGA-66-2737-01	TCGA-34-7107-01	TCGA-56-8626-01	TCGA-85-8350-01	TCGA-77-8008-01	TCGA-22-5471-01	TCGA-33-4587-11	TCGA-66-2759-01	TCGA-66-2780-01	TCGA-90-7769-01	TCGA-58-8386-01	TCGA-NK-A5CT-01	TCGA-90-6837-11	TCGA-43-8116-01	TCGA-33-4586-01	TCGA-66-2756-01	TCGA-60-2719-01	TCGA-39-5011-01	TCGA-77-7138-11	TCGA-NC-A5HE-01	TCGA-66-2763-01	TCGA-85-A511-01	TCGA-18-3421-01	TCGA-18-3417-01	TCGA-60-2723-01	TCGA-90-7767-11	TCGA-98-A538-01	TCGA-18-3411-01	TCGA-56-8305-01	TCGA-60-2708-01	TCGA-66-2781-01	TCGA-85-A4PA-01	TCGA-37-A5EN-01	TCGA-34-5236-01	TCGA-77-A5GA-01	TCGA-66-2794-01	TCGA-51-4081-11	TCGA-22-4609-11	TCGA-56-8308-01	TCGA-21-A5DI-01	TCGA-63-A5MH-01	TCGA-94-A5I4-01	TCGA-21-1078-01	TCGA-60-2707-01	TCGA-63-A5MU-01	TCGA-18-3419-01	TCGA-77-8146-01	TCGA-56-8083-01	TCGA-58-A46N-01	TCGA-56-7582-01	TCGA-85-8355-01	TCGA-22-5479-01	TCGA-63-A5MS-01	TCGA-68-A59I-01	TCGA-56-8201-01	TCGA-43-5668-01	TCGA-56-8082-11	TCGA-21-1082-01	TCGA-90-7767-01	TCGA-39-5036-01	TCGA-85-8052-01	TCGA-34-5240-01	TCGA-85-8580-01	TCGA-22-4609-01	TCGA-66-2757-01	TCGA-68-8251-01	TCGA-18-3410-01	TCGA-34-5234-01	TCGA-56-8201-11	TCGA-XC-AA0X-01	TCGA-85-A4JC-01	TCGA-33-6738-01	TCGA-NC-A5HQ-01	TCGA-60-2711-01	TCGA-85-A5B5-01	TCGA-22-A5C4-01	TCGA-56-8082-01	TCGA-77-8148-01	TCGA-85-A4QR-01	TCGA-21-5787-01	TCGA-66-2787-01	TCGA-77-6844-01	TCGA-56-8304-01	TCGA-66-2767-01	TCGA-22-5471-11	TCGA-22-5489-11	TCGA-43-8115-01	TCGA-60-2722-01	TCGA-51-4080-11	TCGA-63-7023-01	TCGA-94-A4VJ-01	TCGA-22-4605-01	TCGA-21-1076-01	TCGA-77-A5GH-01	TCGA-60-2721-01	TCGA-98-A53J-01	TCGA-22-5481-01	TCGA-21-5786-01	TCGA-77-8128-01	TCGA-39-5040-01	TCGA-21-1072-01	TCGA-O2-A52V-01	TCGA-60-2710-01	TCGA-56-7730-11	TCGA-22-5478-11	TCGA-NC-A5HJ-01	TCGA-21-1081-01	TCGA-56-7823-11	TCGA-98-A53I-01	TCGA-43-3394-11	TCGA-60-2704-01	TCGA-77-A5GB-01	TCGA-85-8351-01	TCGA-NC-A5HO-01	TCGA-33-AASI-01	TCGA-63-7021-01	TCGA-63-A5MI-01	TCGA-39-5028-01	TCGA-NC-A5HR-01	TCGA-33-AASB-01	TCGA-O2-A52Q-01	TCGA-LA-A446-01	TCGA-85-7710-11	TCGA-63-A5MN-01	TCGA-56-7823-01	TCGA-22-4596-01	TCGA-43-7657-11	TCGA-60-2725-01	TCGA-22-5482-01	TCGA-NC-A5HI-01	TCGA-33-AASJ-01	TCGA-60-2703-01	TCGA-NC-A5HK-01	TCGA-52-7812-01	TCGA-56-8623-01	TCGA-85-A4CL-01	TCGA-22-5477-01	TCGA-33-6737-01	TCGA-98-A53A-01	TCGA-22-5481-11	TCGA-66-2755-01	TCGA-60-2695-01	TCGA-77-8145-01	TCGA-85-7697-01	TCGA-58-8390-01	TCGA-34-2608-01	TCGA-77-7338-01	TCGA-56-A5DS-01	TCGA-98-A53C-01	TCGA-56-8622-01	TCGA-51-4080-01	TCGA-33-4582-01	TCGA-39-5030-01	TCGA-77-A5GF-01	TCGA-22-5483-11	TCGA-39-5024-01	TCGA-77-8007-11	TCGA-77-8144-01	TCGA-NC-A5HP-01	TCGA-63-7020-01	TCGA-85-8353-01	TCGA-46-3765-01	TCGA-66-2792-01	TCGA-60-2712-01	TCGA-56-7730-01	TCGA-90-7766-01	TCGA-NC-A5HN-01	TCGA-56-8309-01	TCGA-34-8456-01	TCGA-34-8454-01	TCGA-52-7810-01	TCGA-22-5473-01	TCGA-22-4613-01	TCGA-60-2696-01	TCGA-22-1016-01	TCGA-43-6143-11	TCGA-18-3414-01	TCGA-85-8479-01	TCGA-96-A4JK-01	TCGA-18-4086-01	TCGA-98-A539-01	TCGA-34-2596-01	TCGA-66-2786-01	TCGA-77-8140-01	TCGA-NC-A5HM-01	TCGA-85-8276-01	TCGA-34-7107-11	TCGA-85-8582-01	TCGA-39-5031-01	TCGA-60-2706-01	TCGA-NC-A5HH-01	TCGA-34-5232-01	TCGA-85-A513-01	TCGA-37-5819-01	TCGA-56-8624-01	TCGA-56-8623-11	TCGA-37-4135-01	TCGA-63-A5ML-01	TCGA-92-8063-01	TCGA-NK-A5D1-01	TCGA-33-AASD-01	TCGA-43-6143-01	TCGA-56-7223-01	TCGA-66-2754-01	TCGA-39-5039-01	TCGA-39-5027-01	TCGA-22-4601-01	TCGA-56-A49D-01	TCGA-63-A5MG-01	TCGA-NK-A5CX-01	TCGA-85-A50M-01	TCGA-L3-A4E7-01	TCGA-98-8020-01	TCGA-85-8277-01	TCGA-NC-A5HG-01	TCGA-21-1071-01	TCGA-43-5670-11	TCGA-70-6722-01	TCGA-60-2724-01	TCGA-66-2753-01	TCGA-56-7580-01	TCGA-56-7731-01	TCGA-21-1080-01	TCGA-85-A4JB-01	TCGA-18-4083-01	TCGA-66-2768-01	TCGA-43-6770-01	TCGA-63-5131-01	TCGA-46-3768-01	TCGA-22-0944-01	TCGA-56-7221-01	TCGA-85-8287-01	TCGA-22-5483-01	TCGA-46-6025-01	TCGA-98-8023-01	TCGA-92-8064-01	TCGA-60-2709-01	TCGA-22-0940-01	TCGA-58-A46K-01	TCGA-96-7544-01	TCGA-21-1075-01	TCGA-22-1005-01	TCGA-66-2771-01	TCGA-85-8352-01	TCGA-85-8481-01	TCGA-63-A5MP-01	TCGA-77-8133-01	TCGA-43-A56V-01	TCGA-58-8388-01	TCGA-96-7545-01	TCGA-77-8139-01	TCGA-56-7222-11	TCGA-33-4566-01	TCGA-77-7463-01	TCGA-63-7022-01	TCGA-66-2790-01	TCGA-77-8156-01	TCGA-66-2734-01	TCGA-56-8625-01	TCGA-77-8138-01	TCGA-77-A5FZ-01	TCGA-56-5897-01	TCGA-33-4587-01	TCGA-77-8009-01	TCGA-58-8386-11	TCGA-56-6546-01	TCGA-58-A46J-01	TCGA-22-4593-11	TCGA-77-6842-01	TCGA-96-8170-01	TCGA-94-7943-01	TCGA-18-3407-01	TCGA-22-5485-01	TCGA-56-8629-01	TCGA-43-6771-11	TCGA-60-2714-01	TCGA-85-8070-01	TCGA-33-A4WN-01	TCGA-63-5128-01	TCGA-22-5491-01	TCGA-6A-AB49-01	TCGA-22-1017-01	TCGA-43-3394-01	TCGA-37-A5EM-01	TCGA-56-A4BX-01	TCGA-92-7341-01	TCGA-92-7340-11	TCGA-66-2758-01	TCGA-85-A4QQ-01	TCGA-77-A5G8-01	TCGA-85-7950-01	TCGA-34-5929-01	TCGA-85-8049-01	TCGA-33-AAS8-01	TCGA-43-6647-01	TCGA-51-6867-01	TCGA-60-2697-01	TCGA-60-2709-11	TCGA-77-7337-01	TCGA-34-2600-01	TCGA-56-7582-11	TCGA-O2-A52W-01	TCGA-85-8666-01	TCGA-58-8393-01	TCGA-43-7656-01	TCGA-77-8150-01	TCGA-56-A62T-01	TCGA-63-A5MV-01	TCGA-66-2744-01	TCGA-22-5478-01	TCGA-63-A5MT-01	TCGA-21-1083-01	TCGA-94-8490-01	TCGA-56-6545-01	TCGA-85-7696-01	TCGA-66-2777-01	TCGA-77-A5G1-01	TCGA-60-2720-01	TCGA-66-2770-01	TCGA-85-8048-01	TCGA-56-8309-11	TCGA-56-1622-01	TCGA-94-8035-01	TCGA-18-5595-01	TCGA-85-8354-01	TCGA-77-A5G3-01	TCGA-85-8288-01	TCGA-33-4533-01	TCGA-77-7141-01	TCGA-77-8154-01	TCGA-52-7809-01	TCGA-22-5482-11	TCGA-37-4141-01	TCGA-58-A46L-01	TCGA-O2-A52N-01	TCGA-43-6773-01	TCGA-34-5927-01	TCGA-66-2791-01	TCGA-37-4130-01	TCGA-43-8118-01	TCGA-34-5239-01	TCGA-66-2789-01	TCGA-77-7139-01	TCGA-22-4594-01	TCGA-34-8455-01	TCGA-85-6175-01	TCGA-39-5022-01	TCGA-22-4599-01	TCGA-63-6202-01	TCGA-63-A5MB-01	TCGA-56-8503-01	TCGA-85-A50Z-01	TCGA-33-AASL-01	TCGA-52-7622-01	TCGA-33-4589-01	TCGA-58-8387-01	TCGA-85-8584-01	TCGA-43-7657-01	TCGA-NC-A5HD-01	TCGA-33-4547-01	TCGA-68-8250-01	TCGA-68-A59J-01	TCGA-68-7756-01	TCGA-85-8664-01	TCGA-85-A4CN-01	TCGA-39-5029-01	TCGA-33-4583-01	TCGA-90-A59Q-01	TCGA-94-7033-01	TCGA-77-8008-11	TCGA-66-2742-01	TCGA-39-5035-01	TCGA-22-1000-01	TCGA-85-A53L-01	TCGA-66-2782-01	TCGA-43-A56U-01	TCGA-39-5019-01	TCGA-34-A5IX-01	TCGA-85-7698-01	TCGA-77-7338-11	TCGA-77-7465-01	TCGA-22-4591-01	TCGA-56-7731-11	TCGA-43-7658-11	TCGA-43-A475-01	TCGA-34-8454-11	TCGA-90-7964-01	TCGA-66-2788-01	TCGA-39-5037-01	TCGA-22-5489-01
ENST00000275196	ARG1-201	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-2.7274	-2.8262	-6.5064	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-1.9942	-9.9658	-9.9658	0.0854	-9.9658	-9.9658	-9.9658	-1.9942	-9.9658	-9.9658	-3.6259	-3.816	-9.9658	-1.8314	-9.9658	-9.9658	-9.9658	-2.5479	-9.9658	-9.9658	-5.5735	-9.9658	-1.6394	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.2142	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.8262	-9.9658	0.5859	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-1.8836	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.816	-1.9942	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-4.6082	-9.9658	-9.9658	-2.9324	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	2.4386	-9.9658	-9.9658	-9.9658	-9.9658	-2.9324	-9.9658	-9.9658	-2.1779	-3.3076	-4.2934	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-1.5951	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-2.2447	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-1.685	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.1488	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-9.9658	-0.7108	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.685	-9.9658	-9.9658	-5.5735	-5.0116	-9.9658	-1.5522	-9.9658	-9.9658	-4.6082	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-4.035	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.0469	-0.4521	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-9.9658	-2.9324	-9.9658	-9.9658	-0.7588	-0.9971	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	1.0151	-5.5735	-9.9658	-9.9658	-3.1714	-9.9658	-1.3183	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.3147	-9.9658	-9.9658	-9.9658	-0.4325	-5.5735	-9.9658	-5.5735	-9.9658	0.258186786641	-9.9658	-9.9658	-2.1779	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	0.6239	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-0.5756	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	0.8408	-9.9658	-3.1714	-5.0116	-9.9658	-9.9658	-4.2934	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-4.2934	-1.8836	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.2142	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-9.9658	-5.0116	-9.9658	-4.2934	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.7809	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-6.5064	-9.9658	-4.2934	-9.9658	-9.9658	-5.0116	-9.9658	-2.3147	-9.9658	-9.9658	-9.9658	-9.9658	-0.3022	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-3.1714	-9.9658	-9.9658	-1.1488	-5.5735	-9.9658	-4.6082	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.4659	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-4.035	-4.2934	-9.9658	-6.5064	-2.8262	-9.9658	-3.458	-9.9658	-1.0862	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
ENST00000356962	ARG1-202	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-5.0116	-5.0116	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-2.8262	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-2.7274	-9.9658	-9.9658	-2.1779	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-6.5064	-3.3076	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-5.0116	-4.035	-5.0116	-9.9658	-3.6259	-5.0116	-5.5735	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-3.458	-3.0469	-4.2934	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-5.5735	-9.9658	-5.0116	-4.035	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-1.685	-9.9658	-9.9658	-9.9658	-5.0116	-4.6082	-9.9658	-3.458	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-5.0116	-1.0262	-9.9658	-5.5735	-9.9658	-4.2934	-9.9658	-5.5735	-3.1714	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-6.5064	-4.035	-4.035	-5.5735	-9.9658	-9.9658	-3.6259	-4.035	-9.9658	-9.9658	-4.2934	-6.5064	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-6.5064	-4.6082	-9.9658	-5.0116	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-4.6082	-4.6082	-3.816	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-2.114	-9.9658	-9.9658	-9.9658	-5.5735	-4.2934	-4.035	-9.9658	-9.9658	-9.9658	-3.6259	-9.9658	-5.5735	-3.0469	-9.9658	-5.5735	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-2.8262	-9.9658	-0.5756	-9.9658	-9.9658	-5.5735	-3.3076	-1.4305	-9.9658	-9.9658	-9.9658	-2.9324	-5.5735	-9.9658	-9.9658	-4.6082	-4.6082	-9.9658	-4.2934	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.6259	-3.458	-9.9658	-9.9658	-2.3884	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-1.1811	-5.0116	-9.9658	-9.9658	-9.9658	-5.5735	-0.4521	-4.6082	-9.9658	-4.035	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-3.3076	-2.8262	-9.9658	-4.2934	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-5.5735	-0.6643	-9.9658	-9.9658	-1.5105	-9.9658	-3.0469	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-1.685	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-5.5735	-5.0116	-9.9658	-5.5735	-9.9658	-4.6082	-5.5735	-9.9658	-4.035	-3.3076	-3.816	-5.0116	-4.2934	-9.9658	-3.6259	-9.9658	-6.5064	-9.9658	-4.035	-9.9658	-5.0116	-9.9658	-3.6259	-4.6082	-9.9658	-9.9658	-4.2934	-3.6259	-4.2934	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.8262	-3.816	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-2.9324	-9.9658	-4.2934	-9.9658	-4.035	-5.0116	-9.9658	-3.816	-2.1779	-4.2934	-5.5735	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-5.5735	-3.816	-4.6082	-9.9658	-2.4659	-2.7274	-9.9658	-9.9658	-9.9658	-9.9658	-2.6349	-9.9658	-9.9658	-5.5735	-2.7274	-9.9658	-9.9658	-5.5735	-1.1172	-3.0469	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-5.5735	-5.5735	-9.9658	-9.9658	-5.5735	-9.9658	-5.5735	-9.9658	-9.9658	-3.458	-5.5735	-2.8262	-9.9658	-9.9658	-9.9658	-1.3548	-3.1714	-9.9658	-9.9658	-6.5064	-4.6082	-9.9658	-6.5064	-9.9658	-9.9658	-5.5735	-2.4659	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-9.9658	-5.0116	-9.9658	-4.035	-9.9658	-9.9658	-9.9658	-2.9324	-9.9658	-3.458	-4.035	-9.9658	-2.3147	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-6.5064	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.1779	-9.9658	-4.6082	-5.5735	-6.5064	-9.9658	-9.9658	-5.0116	-9.9658	-9.9658	-5.5735	-1.5522	-9.9658	-9.9658	-9.9658	-1.9942	-9.9658	-9.9658	-3.458	-1.7322	-3.816	-9.9658	-3.1714	-3.3076	-0.2328	-9.9658	-5.0116	-4.2934	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-1.9942	-9.9658	-5.5735	-9.9658	-4.035	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-3.458	-9.9658	-5.0116	-2.4659	-9.9658	-9.9658	-2.9324	-4.6082	-9.9658	-9.9658	-9.9658	-1.1811	-3.458	-9.9658	-5.0116	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-5.0116	-2.8262	-9.9658	-9.9658	-0.7346	-4.2934	-5.5735	-6.5064	-5.0116	-9.9658	-5.0116	-0.6873	-9.9658	-5.5735	-9.9658	-5.0116	-9.9658	-4.2934	-9.9658	-4.035	-1.3183	-9.9658	-9.9658	-4.2934	-5.0116	-5.0116	-9.9658	-5.0116	-3.458	-9.9658	-9.9658	-9.9658	-1.6394	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658
