transcript_id	gene_id	TCGA-T2-A6WX-01	TCGA-D6-A6EK-01	TCGA-BA-5153-01	TCGA-CV-7430-01	TCGA-CV-5971-01	TCGA-CV-7440-11	TCGA-BA-A8YP-01	TCGA-D6-8569-01	TCGA-CV-7101-11	TCGA-P3-A5Q6-01	TCGA-CN-A63U-01	TCGA-BA-A6DG-01	TCGA-BA-A6DE-01	TCGA-CN-6995-01	TCGA-UF-A7JV-01	TCGA-CV-A463-01	TCGA-CQ-5331-01	TCGA-TN-A7HJ-01	TCGA-BA-6870-01	TCGA-CR-7397-01	TCGA-BB-7871-01	TCGA-P3-A6T5-01	TCGA-D6-6827-01	TCGA-BA-4076-01	TCGA-MZ-A6I9-01	TCGA-F7-A50I-01	TCGA-CQ-6228-01	TCGA-IQ-7630-01	TCGA-QK-AA3J-01	TCGA-TN-A7HL-01	TCGA-IQ-7632-01	TCGA-CV-7416-01	TCGA-CV-A45R-01	TCGA-CQ-5324-01	TCGA-CV-7446-01	TCGA-BB-7872-01	TCGA-CR-7393-01	TCGA-CV-7263-01	TCGA-CV-A6K0-01	TCGA-UF-A718-01	TCGA-D6-6516-01	TCGA-BA-6871-01	TCGA-CN-A498-01	TCGA-CN-A499-01	TCGA-CV-6961-01	TCGA-CV-7180-01	TCGA-F7-A50J-01	TCGA-CN-6997-01	TCGA-CR-7376-01	TCGA-BA-5556-01	TCGA-MT-A51W-01	TCGA-QK-AA3K-01	TCGA-BA-6873-01	TCGA-QK-A8Z7-01	TCGA-CV-A45Y-01	TCGA-H7-7774-01	TCGA-CV-7091-11	TCGA-CR-7392-01	TCGA-CN-5355-01	TCGA-CQ-A4CB-01	TCGA-CV-7238-01	TCGA-HD-A6HZ-01	TCGA-T3-A92M-01	TCGA-CV-5976-01	TCGA-CV-7409-01	TCGA-CV-7425-01	TCGA-CV-6934-11	TCGA-IQ-A61H-01	TCGA-CV-5431-01	TCGA-P3-A6T4-01	TCGA-BA-5557-01	TCGA-BA-A4IG-01	TCGA-BA-5558-01	TCGA-D6-6517-01	TCGA-HD-A633-01	TCGA-UF-A7JK-01	TCGA-CN-6013-01	TCGA-CV-7432-01	TCGA-CV-5439-01	TCGA-CV-7424-11	TCGA-CN-6989-01	TCGA-BB-7870-01	TCGA-CV-6956-01	TCGA-MT-A67F-01	TCGA-UP-A6WW-01	TCGA-CQ-A4C9-01	TCGA-CV-6950-01	TCGA-CV-6934-01	TCGA-MT-A7BN-01	TCGA-CR-5243-01	TCGA-UF-A7JH-01	TCGA-HD-8224-01	TCGA-CV-7238-11	TCGA-CR-6480-01	TCGA-CV-6962-01	TCGA-C9-A47Z-01	TCGA-UF-A7JC-01	TCGA-BB-A6UM-01	TCGA-CQ-6227-01	TCGA-CR-6471-01	TCGA-IQ-7631-01	TCGA-BB-8596-01	TCGA-BB-4223-01	TCGA-CV-7177-11	TCGA-DQ-7591-01	TCGA-WA-A7GZ-11	TCGA-CN-4727-01	TCGA-CV-7235-11	TCGA-CV-7423-01	TCGA-IQ-A61I-01	TCGA-CV-7102-01	TCGA-CR-6484-01	TCGA-CN-A6V7-01	TCGA-CN-4726-01	TCGA-CN-A6V6-01	TCGA-P3-A6SX-01	TCGA-D6-A6ES-01	TCGA-HL-7533-01	TCGA-D6-6823-01	TCGA-CR-6467-01	TCGA-CN-4730-01	TCGA-IQ-A6SH-01	TCGA-HD-8634-01	TCGA-T2-A6X2-01	TCGA-TN-A7HI-01	TCGA-CV-6935-01	TCGA-CN-6017-01	TCGA-BB-4228-01	TCGA-CV-7422-01	TCGA-RS-A6TP-01	TCGA-CR-7386-01	TCGA-QK-A8ZA-01	TCGA-BA-A6DI-01	TCGA-CR-7374-01	TCGA-CR-7377-01	TCGA-CN-A63V-01	TCGA-KU-A6H8-01	TCGA-CQ-6218-01	TCGA-CV-5430-01	TCGA-CV-5970-01	TCGA-CV-7248-01	TCGA-H7-A76A-01	TCGA-CN-6021-01	TCGA-CR-7383-01	TCGA-UF-A7JT-01	TCGA-D6-6515-01	TCGA-CN-6022-01	TCGA-CX-7219-01	TCGA-D6-A6EQ-01	TCGA-CV-5966-01	TCGA-CN-6010-01	TCGA-CN-A63W-01	TCGA-CQ-7063-01	TCGA-P3-A6T8-01	TCGA-CV-7243-01	TCGA-F7-A622-01	TCGA-CN-4734-01	TCGA-CR-6482-01	TCGA-CV-5978-01	TCGA-BB-7864-01	TCGA-CV-7250-11	TCGA-CV-7413-01	TCGA-MT-A51X-01	TCGA-CR-6491-01	TCGA-BA-6868-01	TCGA-CV-5440-01	TCGA-IQ-A61O-01	TCGA-CR-7370-01	TCGA-IQ-A61E-01	TCGA-IQ-A61G-01	TCGA-CN-5369-01	TCGA-CV-A45P-01	TCGA-CV-7261-01	TCGA-CV-A460-01	TCGA-BA-A6DD-01	TCGA-CR-7390-01	TCGA-BA-A6DJ-01	TCGA-CR-7367-01	TCGA-P3-A5QF-01	TCGA-CR-6488-01	TCGA-P3-A5QA-01	TCGA-CV-6937-01	TCGA-HD-A6I0-01	TCGA-CV-A45Q-01	TCGA-CN-4741-01	TCGA-CN-5365-01	TCGA-T2-A6X0-01	TCGA-CV-6960-11	TCGA-CX-7082-01	TCGA-CV-6933-01	TCGA-CV-7568-01	TCGA-CV-6948-01	TCGA-QK-A6II-01	TCGA-CV-A461-01	TCGA-CQ-7069-01	TCGA-CX-A4AQ-01	TCGA-CR-6481-01	TCGA-CV-6939-01	TCGA-UF-A7JO-01	TCGA-CN-4728-01	TCGA-CV-A45Z-01	TCGA-DQ-7588-01	TCGA-CQ-A4CD-01	TCGA-CV-A6JD-01	TCGA-CV-6933-11	TCGA-CR-7395-01	TCGA-CR-7402-01	TCGA-UF-A7JJ-01	TCGA-IQ-A6SG-01	TCGA-P3-A6SW-01	TCGA-QK-A8ZB-01	TCGA-BA-A4IF-01	TCGA-CQ-7067-01	TCGA-BA-5555-01	TCGA-CQ-A4CI-01	TCGA-CN-4737-01	TCGA-BA-5151-01	TCGA-CV-7440-01	TCGA-CQ-6219-01	TCGA-UF-A71A-06	TCGA-BB-A5HY-01	TCGA-BA-A6DB-01	TCGA-CQ-A4CG-01	TCGA-CV-6003-01	TCGA-CQ-6220-01	TCGA-CV-7091-01	TCGA-CV-7104-01	TCGA-CV-6959-01	TCGA-CX-7085-01	TCGA-CN-5356-01	TCGA-C9-A480-01	TCGA-CR-6478-01	TCGA-CV-7235-01	TCGA-CV-A45O-01	TCGA-BB-A5HZ-01	TCGA-CV-7254-01	TCGA-CV-A6JZ-01	TCGA-CV-5434-01	TCGA-H7-A6C5-11	TCGA-DQ-7592-01	TCGA-D6-A6EN-01	TCGA-CN-6023-01	TCGA-BB-A5HU-01	TCGA-P3-A5Q5-01	TCGA-BA-4077-01	TCGA-CV-A465-01	TCGA-CV-7421-01	TCGA-CX-7086-01	TCGA-QK-A8Z8-01	TCGA-CV-7097-11	TCGA-CR-5247-01	TCGA-CV-A6JE-01	TCGA-CV-5432-01	TCGA-CQ-5329-01	TCGA-CN-4740-01	TCGA-BA-5559-01	TCGA-T2-A6WZ-01	TCGA-CV-7406-11	TCGA-CR-7382-01	TCGA-BA-7269-01	TCGA-CN-6998-01	TCGA-BA-5149-01	TCGA-CV-7437-11	TCGA-CV-5977-01	TCGA-CN-5370-01	TCGA-MZ-A7D7-01	TCGA-CV-7406-01	TCGA-CV-6956-11	TCGA-CR-7394-01	TCGA-CV-A6JT-01	TCGA-CV-7429-01	TCGA-D6-6825-01	TCGA-CN-A63T-01	TCGA-UF-A719-01	TCGA-T3-A92N-01	TCGA-CQ-6223-01	TCGA-WA-A7GZ-01	TCGA-CN-A49A-01	TCGA-UF-A71D-01	TCGA-CV-5973-01	TCGA-CN-A6V3-01	TCGA-CV-7434-01	TCGA-CV-A468-01	TCGA-CN-5363-01	TCGA-CV-A45V-01	TCGA-CN-A641-01	TCGA-P3-A6T7-01	TCGA-CV-6953-01	TCGA-UF-A71A-01	TCGA-UF-A7J9-01	TCGA-CR-7380-01	TCGA-BA-A4II-01	TCGA-BB-7863-01	TCGA-CV-7428-01	TCGA-H7-A6C4-01	TCGA-CV-7250-01	TCGA-CV-6962-11	TCGA-CV-7236-01	TCGA-CV-6935-11	TCGA-BA-4078-01	TCGA-CN-5361-01	TCGA-4P-AA8J-01	TCGA-DQ-7594-01	TCGA-CN-6018-01	TCGA-CR-7391-01	TCGA-HD-7753-01	TCGA-BB-7862-01	TCGA-CN-6019-01	TCGA-CV-6955-11	TCGA-CQ-5325-01	TCGA-BB-A6UO-01	TCGA-CN-4738-01	TCGA-P3-A6T6-01	TCGA-CV-7183-01	TCGA-CV-6960-01	TCGA-CR-7365-01	TCGA-CV-7411-01	TCGA-UF-A7JS-01	TCGA-BB-4225-01	TCGA-HD-A634-01	TCGA-KU-A6H7-06	TCGA-CR-6493-01	TCGA-CN-4733-01	TCGA-CR-7373-01	TCGA-DQ-7595-01	TCGA-D6-6826-01	TCGA-CR-7364-01	TCGA-CV-7414-01	TCGA-D6-A4Z9-01	TCGA-F7-8298-01	TCGA-CN-A49B-01	TCGA-CR-7389-01	TCGA-CR-7379-01	TCGA-CV-A6JO-01	TCGA-CV-6936-01	TCGA-UF-A7JF-01	TCGA-CV-A45T-01	TCGA-BB-4224-01	TCGA-CV-A45X-01	TCGA-HD-7832-01	TCGA-CN-4722-01	TCGA-CV-7255-01	TCGA-BA-A4IH-01	TCGA-DQ-5624-01	TCGA-MT-A67A-01	TCGA-KU-A66S-01	TCGA-CN-5360-01	TCGA-HD-7754-01	TCGA-CV-A45U-01	TCGA-CQ-A4CH-01	TCGA-CV-A6K1-01	TCGA-CR-7404-01	TCGA-CV-7247-01	TCGA-CV-6943-11	TCGA-F7-7848-01	TCGA-DQ-7590-01	TCGA-QK-A64Z-01	TCGA-BB-8601-01	TCGA-HD-8635-01	TCGA-CV-6938-11	TCGA-CV-7261-11	TCGA-CV-6959-11	TCGA-CV-7433-01	TCGA-QK-A652-01	TCGA-CN-5358-01	TCGA-F7-A624-01	TCGA-CV-7432-11	TCGA-CV-6945-01	TCGA-BB-4217-01	TCGA-CV-A6JN-01	TCGA-CQ-6225-01	TCGA-CR-6474-01	TCGA-CV-6952-01	TCGA-DQ-7596-01	TCGA-DQ-5625-01	TCGA-P3-A6T3-01	TCGA-QK-A6IJ-01	TCGA-CN-6988-01	TCGA-CR-7368-01	TCGA-CN-4731-01	TCGA-CR-7388-01	TCGA-CV-A45W-01	TCGA-CV-7095-01	TCGA-D6-A6EP-01	TCGA-CN-A6UY-01	TCGA-CV-7242-11	TCGA-BB-7866-01	TCGA-CV-5444-01	TCGA-CV-7418-01	TCGA-CV-7427-01	TCGA-H7-8501-01	TCGA-CN-4742-01	TCGA-CN-4725-01	TCGA-F7-A61S-01	TCGA-HD-8314-01	TCGA-CN-5373-01	TCGA-CV-6936-11	TCGA-CV-7416-11	TCGA-CR-7369-01	TCGA-DQ-7589-01	TCGA-CV-5436-01	TCGA-H7-8502-01	TCGA-CV-7438-11	TCGA-D6-8568-01	TCGA-CQ-A4CE-01	TCGA-CV-A6JU-01	TCGA-CR-5249-01	TCGA-CV-5442-01	TCGA-DQ-7593-01	TCGA-CQ-5327-01	TCGA-F7-8489-01	TCGA-CV-6441-01	TCGA-CV-7410-01	TCGA-CQ-6224-01	TCGA-IQ-A61J-01	TCGA-CV-7090-01	TCGA-CN-5367-01	TCGA-CV-6941-01	TCGA-CV-7245-11	TCGA-CR-6472-01	TCGA-CV-6939-11	TCGA-CN-6024-01	TCGA-CN-4729-01	TCGA-CN-A49C-01	TCGA-BA-6872-01	TCGA-CV-7100-01	TCGA-F7-A61W-01	TCGA-BA-A6D8-01	TCGA-CR-6470-01	TCGA-CR-6492-01	TCGA-QK-A8Z9-01	TCGA-CN-4723-01	TCGA-HD-A6I0-11	TCGA-CQ-A4C7-01	TCGA-CV-7097-01	TCGA-CQ-5323-01	TCGA-CQ-A4C6-01	TCGA-CR-5248-01	TCGA-D6-6824-01	TCGA-CV-A6JM-01	TCGA-CV-A6JY-01	TCGA-HD-8635-11	TCGA-CQ-5334-01	TCGA-CV-6940-01	TCGA-D6-A74Q-01	TCGA-UF-A7JA-01	TCGA-QK-A6V9-01	TCGA-CN-A6V1-01	TCGA-D6-A4ZB-01	TCGA-CV-7178-11	TCGA-CR-7371-01	TCGA-HD-A4C1-01	TCGA-CV-6943-01	TCGA-CN-4735-01	TCGA-CR-6487-01	TCGA-DQ-5631-01	TCGA-CV-7252-11	TCGA-BA-5152-01	TCGA-CV-5979-01	TCGA-CQ-7068-01	TCGA-CN-A642-01	TCGA-CN-5374-01	TCGA-CV-7177-01	TCGA-UF-A71E-01	TCGA-F7-A623-01	TCGA-CN-6020-01	TCGA-KU-A66T-01	TCGA-CQ-6229-01	TCGA-CV-7423-11	TCGA-CV-6951-01	TCGA-CV-7434-11	TCGA-CV-A6K2-01	TCGA-QK-A6VB-01	TCGA-D6-A6EM-01	TCGA-CV-A464-01	TCGA-WA-A7H4-01	TCGA-CN-6011-01	TCGA-CR-6473-01	TCGA-CN-5366-01	TCGA-CV-5443-01	TCGA-CR-7401-01	TCGA-CR-6477-01	TCGA-CV-7424-01	TCGA-CN-4739-01	TCGA-BA-6869-01	TCGA-CN-6994-01	TCGA-CR-7372-01	TCGA-CV-7183-11	TCGA-QK-A6IH-01	TCGA-QK-A6VC-01	TCGA-CN-6012-01	TCGA-CV-6961-11	TCGA-CN-6996-01	TCGA-QK-A6IG-01	TCGA-UF-A71B-01	TCGA-CQ-A4CA-01	TCGA-DQ-5629-01	TCGA-KU-A6H7-01	TCGA-P3-A6T0-01	TCGA-CN-6016-01	TCGA-CQ-7065-01	TCGA-CR-7399-01	TCGA-BA-4074-01	TCGA-UF-A7JD-01	TCGA-CQ-6221-01	TCGA-DQ-5630-01	TCGA-CV-7437-01	TCGA-CQ-6222-01	TCGA-QK-A6IF-01	TCGA-CN-5364-01	TCGA-CV-5441-01	TCGA-BB-4227-01	TCGA-CR-7398-01	TCGA-CV-7101-01	TCGA-H7-A6C4-11	TCGA-CV-7255-11	TCGA-CV-7252-01	TCGA-HD-A6HZ-11	TCGA-BA-A6DA-01	TCGA-P3-A5QE-01	TCGA-HD-7831-01	TCGA-CR-5250-01	TCGA-CV-7099-01	TCGA-CN-A497-01	TCGA-CV-7178-01	TCGA-CV-7435-01	TCGA-MT-A67D-01	TCGA-CQ-7071-01	TCGA-F7-A61V-01	TCGA-CV-7103-01	TCGA-MZ-A5BI-01	TCGA-CN-5359-01	TCGA-CV-5435-01	TCGA-CV-7425-11	TCGA-CV-7253-01	TCGA-CV-6955-01	TCGA-CV-6938-01	TCGA-CV-7089-01	TCGA-CN-6992-01	TCGA-D6-A6EO-01	TCGA-CV-7245-01	TCGA-HD-7229-01	TCGA-CV-7242-01	TCGA-CR-7385-01	TCGA-CV-6942-01	TCGA-CN-4736-01	TCGA-P3-A6T2-01	TCGA-CQ-5326-01	TCGA-CV-7103-11	TCGA-BA-4075-01	TCGA-CV-7407-01	TCGA-HD-7917-01	TCGA-CQ-5330-01	TCGA-CQ-5332-01	TCGA-CV-6954-01	TCGA-BA-A6DL-01	TCGA-CV-7438-01	TCGA-CQ-5333-01	TCGA-CQ-7072-01	TCGA-CV-6436-01	TCGA-RS-A6TO-01	TCGA-BB-7861-01	TCGA-F7-A620-01	TCGA-CV-7415-01
ENST00000275196	ARG1-201	-9.9658	-4.035	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.9379	-5.0116	-0.8863	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.6394	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.3884	-4.2934	-9.9658	-2.7274	-9.9658	-3.6259	-9.9658	-3.0469	-9.9658	-2.9324	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	1.2394	-9.9658	-9.9658	2.5924	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.8262	-9.9658	-2.9324	-9.9658	-9.9658	0.2029	-1.4305	-5.5735	-1.9942	-9.9658	-9.9658	-2.114	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.685	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	1.1117	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.2447	-9.9658	-6.5064	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	0.2881	-4.035	-2.5479	-9.9658	-9.9658	-0.9406	-9.9658	-0.3752	-9.9658	-1.9379	-9.9658	-9.9658	-3.458	-9.9658	-4.035	-9.9658	-9.9658	-0.0277	-9.9658	-9.9658	-2.2447	-2.4659	-0.1828	-9.9658	-0.1665	-9.9658	-0.4131	-9.9658	-9.9658	-9.9658	-9.9658	-0.6416	-9.9658	-1.2481	-3.6259	-9.9658	-9.9658	-2.4659	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-5.5735	-9.9658	0.8883	-5.0116	-3.0469	-9.9658	-2.5479	-9.9658	-2.6349	-9.9658	-4.6082	-9.9658	-3.0469	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	0.7999	-5.5735	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-5.0116	-4.2934	-5.0116	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-6.5064	-9.9658	-0.0277	-9.9658	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	0.6608	-9.9658	-9.9658	-9.9658	-9.9658	-2.7274	-2.0529	-9.9658	-1.8314	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.4659	-9.9658	-4.2934	-9.9658	-9.9658	-2.3147	-9.9658	-9.9658	-9.9658	1.0503	3.5621	-9.9658	-4.2934	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	0.0158	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.4659	-6.5064	2.1988	-9.9658	-9.9658	-4.2934	-9.9658	-9.9658	-2.9324	-5.0116	-9.9658	-9.9658	-2.3147	-2.4659	-9.9658	-9.9658	-0.1345	-9.9658	-9.9658	2.2513	0.2522	-2.0529	-9.9658	1.3109	-0.0277	-6.5064	-5.0116	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	0.688	-0.2328	1.4652	-4.2934	-0.6643	-2.114	-0.8339	0.4447	-6.5064	-2.4659	-1.0559	-9.9658	-9.9658	-9.9658	-2.0529	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-2.3147	-9.9658	-9.9658	0.6145	-9.9658	-9.9658	-3.1714	-5.5735	-9.9658	1.0779	-9.9658	-3.6259	-2.1779	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-6.5064	-9.9658	-9.9658	-2.5479	-4.6082	-1.7809	-9.9658	-9.9658	-9.9658	-0.8863	-9.9658	-6.5064	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	1.5013	-3.0469	-5.5735	-6.5064	-9.9658	-9.9658	0.1124	-9.9658	-9.9658	-9.9658	-3.3076	-9.9658	-9.9658	-1.685	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	1.3167	-2.7274	-1.9942	-9.9658	-0.5125	3.1685	-9.9658	-9.9658	-0.4719	-9.9658	-9.9658	-1.5522	-9.9658	-0.5756	-9.9658	-9.9658	-2.7274	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.8262	-9.9658	-3.458	-9.9658	1.5902	-9.9658	-5.5735	-5.5735	3.0774	-2.8262	-3.1714	-9.9658	-3.816	-9.9658	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-2.8262	-9.9658	-9.9658	-2.1779	-9.9658	-9.9658	-9.9658	-5.0116	2.036	-9.9658	-9.9658	-9.9658	-2.6349	-2.5479	-9.9658	-4.035	-9.9658	-4.6082	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-4.6082	-3.3076	-9.9658	-9.9658	-6.5064	-9.9658	3.6939	-1.9379	-9.9658	-9.9658	-9.9658	-3.0469	-9.9658	-9.9658	1.0847	-9.9658	-6.5064	-9.9658	-2.2447	-9.9658	-9.9658	-9.9658	-1.9942	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-1.6394	-9.9658	1.8524	-9.9658	-9.9658	1.196	-9.9658	-9.9658	-9.9658	-9.9658	-3.1714	-9.9658	-9.9658	-3.458	-9.9658	-9.9658	-6.5064	-4.035	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	1.3225	0.0718	0.3346	-9.9658	-6.5064	-0.5973	-1.9942	-9.9658	-9.9658	-0.9686	-9.9658	-9.9658	-9.9658	-9.9658	-4.035	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	0.099	-4.035	-9.9658	-1.7322	-4.2934	-9.9658	-9.9658	-9.9658	-2.8262	-5.5735	-9.9658	-9.9658	-2.3147	-9.9658	-9.9658	-1.0262	-2.4659	-3.458	-9.9658	-9.9658	-9.9658	1.3791	-9.9658	2.1114	-5.5735	-0.5125	-9.9658	-9.9658	-0.394	-9.9658	-6.5064	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-9.9658	-4.6082	-5.5735	-9.9658	1.674	-1.2481	-1.7322	-9.9658	-9.9658	-9.9658	-4.2934	-1.5522	-9.9658	-9.9658	-9.9658
