genes	TCGA-05-4244-01	TCGA-05-4250-01	TCGA-05-4382-01	TCGA-05-4384-01	TCGA-05-4389-01	TCGA-05-4390-01	TCGA-05-4395-01	TCGA-05-4396-01	TCGA-05-4397-01	TCGA-05-4398-01	TCGA-05-4402-01	TCGA-05-4403-01	TCGA-05-4405-01	TCGA-05-4410-01	TCGA-05-4415-01	TCGA-05-4417-01	TCGA-05-4418-01	TCGA-05-4420-01	TCGA-05-4422-01	TCGA-05-4424-01	TCGA-05-4425-01	TCGA-05-4426-01	TCGA-05-4427-01	TCGA-05-4430-01	TCGA-05-4432-01	TCGA-05-4433-01	TCGA-05-4434-01	TCGA-05-5420-01	TCGA-05-5423-01	TCGA-05-5425-01	TCGA-05-5428-01	TCGA-05-5429-01	TCGA-05-5715-01	TCGA-35-3615-01	TCGA-35-4122-01	TCGA-35-4123-01	TCGA-35-5375-01	TCGA-38-4625-01	TCGA-38-4626-01	TCGA-38-4627-01	TCGA-38-4628-01	TCGA-38-4629-01	TCGA-38-4630-01	TCGA-38-4631-01	TCGA-38-4632-01	TCGA-38-6178-01	TCGA-38-7271-01	TCGA-38-A44F-01	TCGA-44-2655-01	TCGA-44-2656-01	TCGA-44-2657-01	TCGA-44-2659-01	TCGA-44-2661-01	TCGA-44-2662-01	TCGA-44-2665-01	TCGA-44-2666-01	TCGA-44-2668-01	TCGA-44-3396-01	TCGA-44-3398-01	TCGA-44-3917-01	TCGA-44-3918-01	TCGA-44-3919-01	TCGA-44-4112-01	TCGA-44-5643-01	TCGA-44-5644-01	TCGA-44-5645-01	TCGA-44-6145-01	TCGA-44-6146-01	TCGA-44-6147-01	TCGA-44-6148-01	TCGA-44-6774-01	TCGA-44-6775-01	TCGA-44-6776-01	TCGA-44-6777-01	TCGA-44-6778-01	TCGA-44-6779-01	TCGA-44-7659-01	TCGA-44-7660-01	TCGA-44-7661-01	TCGA-44-7662-01	TCGA-44-7667-01	TCGA-44-7669-01	TCGA-44-7670-01	TCGA-44-7671-01	TCGA-44-7672-01	TCGA-44-8117-01	TCGA-44-8119-01	TCGA-44-8120-01	TCGA-44-A479-01	TCGA-44-A47A-01	TCGA-44-A47B-01	TCGA-44-A47G-01	TCGA-44-A4SS-01	TCGA-44-A4SU-01	TCGA-49-4486-01	TCGA-49-4487-01	TCGA-49-4488-01	TCGA-49-4490-01	TCGA-49-4494-01	TCGA-49-4501-01	TCGA-49-4505-01	TCGA-49-4506-01	TCGA-49-4507-01	TCGA-49-4510-01	TCGA-49-4512-01	TCGA-49-4514-01	TCGA-49-6742-01	TCGA-49-6743-01	TCGA-49-6744-01	TCGA-49-6745-01	TCGA-49-6761-01	TCGA-49-6767-01	TCGA-49-AAQV-01	TCGA-49-AAR0-01	TCGA-49-AAR2-01	TCGA-49-AAR3-01	TCGA-49-AAR4-01	TCGA-49-AAR9-01	TCGA-49-AARE-01	TCGA-49-AARN-01	TCGA-49-AARO-01	TCGA-49-AARQ-01	TCGA-49-AARR-01	TCGA-4B-A93V-01	TCGA-50-5044-01	TCGA-50-5045-01	TCGA-50-5049-01	TCGA-50-5051-01	TCGA-50-5055-01	TCGA-50-5066-01	TCGA-50-5068-01	TCGA-50-5072-01	TCGA-50-5930-01	TCGA-50-5931-01	TCGA-50-5932-01	TCGA-50-5933-01	TCGA-50-5935-01	TCGA-50-5936-01	TCGA-50-5939-01	TCGA-50-5941-01	TCGA-50-5942-01	TCGA-50-5944-01	TCGA-50-5946-01	TCGA-50-6590-01	TCGA-50-6591-01	TCGA-50-6592-01	TCGA-50-6593-01	TCGA-50-6594-01	TCGA-50-6595-01	TCGA-50-6597-01	TCGA-50-6673-01	TCGA-50-7109-01	TCGA-50-8457-01	TCGA-50-8459-01	TCGA-50-8460-01	TCGA-53-7624-01	TCGA-53-7626-01	TCGA-53-7813-01	TCGA-53-A4EZ-01	TCGA-55-1592-01	TCGA-55-1594-01	TCGA-55-1595-01	TCGA-55-1596-01	TCGA-55-5899-01	TCGA-55-6543-01	TCGA-55-6642-01	TCGA-55-6712-01	TCGA-55-6968-01	TCGA-55-6969-01	TCGA-55-6970-01	TCGA-55-6971-01	TCGA-55-6972-01	TCGA-55-6975-01	TCGA-55-6978-01	TCGA-55-6979-01	TCGA-55-6980-01	TCGA-55-6981-01	TCGA-55-6982-01	TCGA-55-6983-01	TCGA-55-6984-01	TCGA-55-6985-01	TCGA-55-6986-01	TCGA-55-6987-01	TCGA-55-7227-01	TCGA-55-7281-01	TCGA-55-7283-01	TCGA-55-7284-01	TCGA-55-7570-01	TCGA-55-7573-01	TCGA-55-7574-01	TCGA-55-7576-01	TCGA-55-7724-01	TCGA-55-7725-01	TCGA-55-7726-01	TCGA-55-7727-01	TCGA-55-7728-01	TCGA-55-7815-01	TCGA-55-7816-01	TCGA-55-7903-01	TCGA-55-7907-01	TCGA-55-7910-01	TCGA-55-7911-01	TCGA-55-7913-01	TCGA-55-7914-01	TCGA-55-7994-01	TCGA-55-7995-01	TCGA-55-8085-01	TCGA-55-8087-01	TCGA-55-8089-01	TCGA-55-8090-01	TCGA-55-8091-01	TCGA-55-8092-01	TCGA-55-8094-01	TCGA-55-8096-01	TCGA-55-8097-01	TCGA-55-8203-01	TCGA-55-8204-01	TCGA-55-8205-01	TCGA-55-8206-01	TCGA-55-8207-01	TCGA-55-8208-01	TCGA-55-8299-01	TCGA-55-8301-01	TCGA-55-8302-01	TCGA-55-8505-01	TCGA-55-8506-01	TCGA-55-8507-01	TCGA-55-8508-01	TCGA-55-8510-01	TCGA-55-8511-01	TCGA-55-8512-01	TCGA-55-8513-01	TCGA-55-8514-01	TCGA-55-8614-01	TCGA-55-8615-01	TCGA-55-8616-01	TCGA-55-8619-01	TCGA-55-8620-01	TCGA-55-8621-01	TCGA-55-A48X-01	TCGA-55-A48Y-01	TCGA-55-A48Z-01	TCGA-55-A490-01	TCGA-55-A491-01	TCGA-55-A492-01	TCGA-55-A493-01	TCGA-55-A494-01	TCGA-55-A4DF-01	TCGA-55-A4DG-01	TCGA-55-A57B-01	TCGA-62-8394-01	TCGA-62-8395-01	TCGA-62-8397-01	TCGA-62-8398-01	TCGA-62-8399-01	TCGA-62-8402-01	TCGA-62-A46O-01	TCGA-62-A46P-01	TCGA-62-A46R-01	TCGA-62-A46S-01	TCGA-62-A46U-01	TCGA-62-A46Y-01	TCGA-62-A470-01	TCGA-62-A471-01	TCGA-62-A472-01	TCGA-64-1676-01	TCGA-64-1677-01	TCGA-64-1678-01	TCGA-64-1679-01	TCGA-64-1680-01	TCGA-64-1681-01	TCGA-64-5774-01	TCGA-64-5775-01	TCGA-64-5778-01	TCGA-64-5779-01	TCGA-64-5781-01	TCGA-64-5815-01	TCGA-67-3770-01	TCGA-67-3771-01	TCGA-67-3772-01	TCGA-67-3773-01	TCGA-67-3774-01	TCGA-67-4679-01	TCGA-67-6215-01	TCGA-67-6216-01	TCGA-67-6217-01	TCGA-69-7760-01	TCGA-69-7761-01	TCGA-69-7763-01	TCGA-69-7764-01	TCGA-69-7765-01	TCGA-69-7973-01	TCGA-69-7974-01	TCGA-69-7978-01	TCGA-69-7979-01	TCGA-69-7980-01	TCGA-69-8253-01	TCGA-69-8254-01	TCGA-69-8255-01	TCGA-69-8453-01	TCGA-69-A59K-01	TCGA-71-6725-01	TCGA-71-8520-01	TCGA-73-4658-01	TCGA-73-4659-01	TCGA-73-4662-01	TCGA-73-4666-01	TCGA-73-4668-01	TCGA-73-4670-01	TCGA-73-4675-01	TCGA-73-4676-01	TCGA-73-4677-01	TCGA-73-7498-01	TCGA-73-7499-01	TCGA-73-A9RS-01	TCGA-75-5122-01	TCGA-75-5125-01	TCGA-75-5126-01	TCGA-75-5146-01	TCGA-75-5147-01	TCGA-75-6203-01	TCGA-75-6205-01	TCGA-75-6206-01	TCGA-75-6207-01	TCGA-75-6211-01	TCGA-75-6212-01	TCGA-75-6214-01	TCGA-75-7025-01	TCGA-75-7027-01	TCGA-75-7030-01	TCGA-75-7031-01	TCGA-78-7143-01	TCGA-78-7145-01	TCGA-78-7146-01	TCGA-78-7147-01	TCGA-78-7148-01	TCGA-78-7149-01	TCGA-78-7150-01	TCGA-78-7152-01	TCGA-78-7153-01	TCGA-78-7154-01	TCGA-78-7155-01	TCGA-78-7156-01	TCGA-78-7158-01	TCGA-78-7159-01	TCGA-78-7160-01	TCGA-78-7161-01	TCGA-78-7162-01	TCGA-78-7163-01	TCGA-78-7166-01	TCGA-78-7167-01	TCGA-78-7220-01	TCGA-78-7535-01	TCGA-78-7536-01	TCGA-78-7537-01	TCGA-78-7539-01	TCGA-78-7540-01	TCGA-78-7542-01	TCGA-78-7633-01	TCGA-78-8640-01	TCGA-78-8648-01	TCGA-78-8655-01	TCGA-78-8660-01	TCGA-78-8662-01	TCGA-80-5607-01	TCGA-80-5608-01	TCGA-80-5611-01	TCGA-83-5908-01	TCGA-86-6562-01	TCGA-86-6851-01	TCGA-86-7701-01	TCGA-86-7711-01	TCGA-86-7713-01	TCGA-86-7714-01	TCGA-86-7953-01	TCGA-86-7954-01	TCGA-86-7955-01	TCGA-86-8054-01	TCGA-86-8055-01	TCGA-86-8073-01	TCGA-86-8074-01	TCGA-86-8075-01	TCGA-86-8076-01	TCGA-86-8278-01	TCGA-86-8279-01	TCGA-86-8280-01	TCGA-86-8281-01	TCGA-86-8358-01	TCGA-86-8359-01	TCGA-86-8585-01	TCGA-86-8668-01	TCGA-86-8669-01	TCGA-86-8671-01	TCGA-86-8672-01	TCGA-86-8673-01	TCGA-86-8674-01	TCGA-86-A456-01	TCGA-86-A4D0-01	TCGA-86-A4JF-01	TCGA-86-A4P7-01	TCGA-86-A4P8-01	TCGA-91-6828-01	TCGA-91-6829-01	TCGA-91-6830-01	TCGA-91-6831-01	TCGA-91-6835-01	TCGA-91-6836-01	TCGA-91-6840-01	TCGA-91-6847-01	TCGA-91-6848-01	TCGA-91-6849-01	TCGA-91-7771-01	TCGA-91-8496-01	TCGA-91-8497-01	TCGA-91-8499-01	TCGA-91-A4BC-01	TCGA-91-A4BD-01	TCGA-93-7347-01	TCGA-93-7348-01	TCGA-93-8067-01	TCGA-93-A4JN-01	TCGA-93-A4JO-01	TCGA-93-A4JP-01	TCGA-93-A4JQ-01	TCGA-95-7039-01	TCGA-95-7043-01	TCGA-95-7562-01	TCGA-95-7567-01	TCGA-95-7944-01	TCGA-95-7947-01	TCGA-95-7948-01	TCGA-95-8039-01	TCGA-95-8494-01	TCGA-95-A4VK-01	TCGA-95-A4VN-01	TCGA-95-A4VP-01	TCGA-97-7546-01	TCGA-97-7547-01	TCGA-97-7552-01	TCGA-97-7553-01	TCGA-97-7554-01	TCGA-97-7937-01	TCGA-97-7938-01	TCGA-97-7941-01	TCGA-97-8171-01	TCGA-97-8172-01	TCGA-97-8174-01	TCGA-97-8175-01	TCGA-97-8176-01	TCGA-97-8177-01	TCGA-97-8179-01	TCGA-97-8547-01	TCGA-97-8552-01	TCGA-97-A4LX-01	TCGA-97-A4M0-01	TCGA-97-A4M1-01	TCGA-97-A4M2-01	TCGA-97-A4M3-01	TCGA-97-A4M5-01	TCGA-97-A4M6-01	TCGA-97-A4M7-01	TCGA-99-7458-01	TCGA-99-8025-01	TCGA-99-8028-01	TCGA-99-8032-01	TCGA-99-8033-01	TCGA-99-AA5R-01	TCGA-J2-8192-01	TCGA-J2-8194-01	TCGA-J2-A4AD-01	TCGA-J2-A4AE-01	TCGA-J2-A4AG-01	TCGA-L4-A4E5-01	TCGA-L4-A4E6-01	TCGA-L9-A443-01	TCGA-L9-A444-01	TCGA-L9-A50W-01	TCGA-L9-A5IP-01	TCGA-L9-A743-01	TCGA-L9-A7SV-01	TCGA-L9-A8F4-01	TCGA-MN-A4N1-01	TCGA-MN-A4N4-01	TCGA-MN-A4N5-01	TCGA-MP-A4SV-01	TCGA-MP-A4SW-01	TCGA-MP-A4SY-01	TCGA-MP-A4T4-01	TCGA-MP-A4T6-01	TCGA-MP-A4T7-01	TCGA-MP-A4T8-01	TCGA-MP-A4T9-01	TCGA-MP-A4TA-01	TCGA-MP-A4TC-01	TCGA-MP-A4TD-01	TCGA-MP-A4TE-01	TCGA-MP-A4TF-01	TCGA-MP-A4TH-01	TCGA-MP-A4TI-01	TCGA-MP-A4TJ-01	TCGA-MP-A4TK-01	TCGA-MP-A5C7-01	TCGA-NJ-A4YF-01	TCGA-NJ-A4YG-01	TCGA-NJ-A4YI-01	TCGA-NJ-A4YP-01	TCGA-NJ-A4YQ-01	TCGA-NJ-A55A-01	TCGA-NJ-A55O-01	TCGA-NJ-A55R-01	TCGA-NJ-A7XG-01	TCGA-O1-A52J-01	TCGA-S2-AA1A-01
LRRC32	3.4255789975125674	3.3678414416473403	3.728009120515207	3.2550489810874668	3.4255360636502266	3.3753883386499863	3.458405228888202	3.757931518914347	3.7780132317671646	3.7265138630132606	3.644197035138512	3.630211550380634	3.6328879205203215	3.590735033815201	2.7974543686755915	3.7824516904523655	3.7064848033618345	3.500347308389805	3.700878174015889	3.356312017020171	3.403766040385908	3.4689353837510097	3.168409230313855	3.768805689580123	3.7496665122131505	3.1344241537431925	3.538036964388312	3.5520348974708704	3.2527964554955675	3.7504428742103864	3.570454778662051	3.3818553500968145	3.3028683662939557	3.9080435905736324	3.4433532272788456	3.0934057401057298	3.510089922222474	3.534586726332808	3.530405368476111	3.550696777046082	3.361482472918118	3.7289494637875027	3.5228418625228892	3.7927238332606583	3.445642685948303	3.3826055071970296	3.8498738940246735	3.771648186754396	3.6610012809406394	3.3932189419062078	3.6261107710656315	3.7165578498751026	3.4569364496821127	3.025115423190973	3.526345393523764	3.0413546439082726	3.4486848759241258	3.7341856648786305	3.609690103178761	2.938102691650456	3.6666601853176304	3.75338116900517	3.5432189397645875	3.4755411310809565	3.542775811916989	3.6275729175719253	3.8035237015148606	2.485521100728291	3.6583724268454	2.7297383469970695	3.5978278207866925	3.4691374272206383	3.1667278438778848	3.526286074129402	3.616001594673766	3.409473419595743	3.618475048461371	3.5535610366419927	3.430520937997165	3.7713512280841774	3.6506793802347355	3.671841916519469	3.424416119856166	3.663108079557757	3.7850019259129275	3.4597290042267126	3.7779902783944688	3.473595601081372	3.6357800091427857	3.534660958066004	3.3776593471133105	3.8283982381545156	3.4011819049957484	3.5786347545122825	3.5299438462857804	3.7812334314537335	3.730931014111897	3.463757732215556	3.312620173313801	3.7347274905991648	3.5667616140843346	3.826271820161586	3.65965402441781	3.5167049911403954	3.3555026905054177	4.039760270659172	3.625833225325411	3.6388620687783444	3.6350225052158356	3.340109665166436	3.630565437393443	2.2084604547806177	3.72813577620739	3.863960613021317	3.7921702914870696	3.8269238455398886	3.603982303029544	3.4087637455312247	3.5968724944129145	3.6605868680372318	3.557782636547396	3.4701491105064886	3.4589455734477417	3.6450587575447724	3.7712855644243404	3.8258287096667805	3.627636541054904	3.6811058908398415	3.7576271732164575	3.615822671659508	3.7306265911523795	3.7019586462065854	3.6476982035201804	3.646782131827325	3.174507006296338	3.1375377775132582	3.6348997438242847	3.5735576038945376	3.7042231868836644	3.7404696725107827	3.53195372415121	3.1719688359392113	3.2615150642577913	3.6612233554429174	2.593485891173101	3.619175900862293	3.715693332809905	3.4141183768997827	3.2517145959853178	3.5737935486187005	3.71088202013096	3.7262474299178447	3.850862167434403	3.7034541549411615	3.7846797957141094	3.4329135498331502	3.776022259730564	3.5086652189678027	3.2607219678994044	3.4657794307297936	3.6950245875592405	3.793738562310076	3.4895946268739078	3.5420635444717314	3.190458874843781	3.493550363111423	3.4990400422034025	3.6091555953124725	3.57176113694324	3.7266249526018425	3.701065791873605	3.2852094917540144	3.5116295553374317	3.6408202135751346	3.6626269078327063	3.8194206590840727	3.5625443056726023	3.5999049227404294	3.940015216261105	3.466422405681783	3.8878400918714227	3.399610531490386	3.679627291807061	3.396110983694922	3.47391225890766	3.686765970345231	3.2298147636106833	3.337344004600122	3.6674089566947385	3.8093675593463905	3.4456115226176447	3.5168379264080625	3.6868086405313987	3.5497908659736943	3.4293002905797034	3.6005732622529427	3.7092129745968005	3.0033009617830864	3.6481201565551906	3.431081141407177	3.466077779619612	3.2805499203079735	3.6274193935130787	3.380742342064963	3.3898084017988883	3.1457981525260896	3.6835612349604427	3.2821070288357204	3.7640376811914265	3.3908753520229147	3.6868218967840214	3.572130649255379	2.979328532616185	3.4347261504145448	3.6163389772802272	3.904006633435911	3.4839117022038986	3.16530751419961	3.2818674422459573	3.1632281090095007	3.6497894982949437	3.6635465166146135	3.554762837911117	3.6090362013885025	3.499789632091052	3.40149879384663	3.356916265490546	3.225478176593789	3.865157367995568	3.646249583365565	3.271848803211672	3.3871546666355945	3.554081054602861	3.6540518447471837	3.6942673753183204	3.4593359039569935	3.816953243591096	3.6487321131646007	3.738205825158629	3.9335627302593164	3.5796246500005062	3.7089604790943502	3.3355520099980067	3.7390848390391174	3.5231502303903155	3.724722716425137	2.909464057689336	3.5944182044113724	3.551496784593301	3.317541790210001	3.958838564190964	3.4609507595684157	3.1971686746759103	3.691979587327474	3.4941317039081055	3.447801244472665	3.2408221556819656	3.5636994092791863	3.5005284798603995	3.5731090476592042	2.9601717849287503	3.4380531498221365	3.676793574307168	3.465150189197069	3.6366883212980756	3.092422499654489	3.7698823482025325	3.6584571733263647	3.437948159466404	3.4851180865554707	3.3976349275596194	3.6760286804241313	2.833417075128767	3.635924946328018	3.6265757565716434	3.584424919876097	3.778494542112	3.408454749399939	3.5984107808581127	3.5557179455115984	3.568333290121547	3.55493595539978	2.9906006207084808	3.186193467387101	3.2169334077398455	3.742300310774577	3.4108287263098145	3.608557806724789	3.781761539603048	3.5435592731703105	3.675460527713554	3.660560525389653	3.3671594136579515	3.6574835829820724	3.4301576228256736	3.3390538624231567	3.533838546249936	3.5263420800532117	3.817264300397988	3.5607851018009287	3.4782031900550647	3.1610722546229986	3.219869296226821	3.460891759015214	3.620891519065231	3.63276085953926	2.950565859193963	3.493558833094381	3.3715977178775627	3.7875527691752877	4.075365830707578	3.6734091647665497	3.655110989031514	3.701684428010046	3.650647176864537	2.8897183745901343	3.574525737296537	2.9685797113421977	3.5746901398655004	3.620655017667695	3.4146671575312744	3.5850829654832888	3.0267117383768607	3.6128526735229114	3.5368882206514876	3.5450515610154367	2.7249045623312647	3.3567106607497736	3.353681133416885	3.8399181510519598	3.757380361839874	3.4004064409106194	3.738754764383586	3.1625024989501807	3.114260392671351	3.5804351061179025	3.565180646761095	3.500911861264589	3.718656317298695	3.465721311754367	3.6937299178782133	3.3918582989225703	3.259940956415397	3.21551266666975	3.4406979436620104	3.131565763474278	3.598936009608501	3.6922695717681213	3.20210073882337	3.6108273843907766	2.9975579632197356	3.7671645412873245	2.3397326900468993	3.328542551802925	3.7186995114107924	3.604331196503503	3.365348606713453	3.1170620339161985	3.343166299175521	3.6522162937973297	3.604296208873223	3.7480247636747865	3.7030777650971336	3.7671553928960666	3.2482307777336503	3.6724546265883307	3.0961041608614313	3.178190895209938	3.4296000449497206	3.505630048309332	3.693974749814344	3.6196281186805184	3.2346438999812213	2.5299687722731425	3.5252425016092737	3.1404878879027582	2.356405288758728	3.6188159592551177	3.4994366304963744	3.1525109499589425	3.4828118777865194	3.4471999039775687	3.907538755783249	3.5365658509633366	3.295739192089145	3.6739372037855844	3.555534121825852	3.611678673815936	3.6388499529006593	3.5439076018836406	3.79203017600545	3.6719054286545445	3.7164528794191116	3.868728420960574	3.8430436112859487	3.498786338040452	3.291519462189154	3.4896241882430017	3.7836888372409296	3.700484617552366	3.4322463146160533	3.5399679904604646	3.4388185295357325	3.2961846072084287	3.5834209146137552	3.3834513087226536	3.552632604761688	3.670062784584683	2.443855941044454	3.8878089716938806	3.5214658364114317	3.4131810062485677	3.421786854192028	3.657551754150421	3.521727237461544	3.8313591359326638	3.4727252137485207	3.7687844058810924	3.4730265385293033	3.7426838468749644	3.6026887348403283	3.6153011112041504	3.4891433938371206	4.063015393272697	3.4178135329170463	3.635940052984882	3.7076936481154608	3.6919864718263016	3.0835540480707344	3.595813524321076	3.4856478433746334	3.5780552311940705	3.512612617185977	3.7265288032618793	3.7108738042959963	3.789210659093644	3.846248308309257	3.523701548200334	3.672588811938713	3.383893082568167	3.6560070786133023	3.181807928043217	3.550437330861241	3.5702747466426423	3.4998082562864434	3.5608919664276977	3.4737360363245813	3.2834590769774157	3.5232439901478445	3.79450622522865	3.6837212424621453	3.5659046572590176	3.404669282720243	3.6935463633140273	3.534294384959817	3.2916759551995485	3.642501554528244	3.145630378836368	3.783717305547795	3.840742109913099	3.7036725982670693	3.5666285339251225	3.7724259863925846	3.7610165850799984	3.623627407332748	3.579282512993216	3.8231070601751047	3.4250162962486805	3.272290738727413	3.3236390389670403	3.6110137442360704	3.7073828646917186	3.893484174039505	3.6736019672645677	3.4788568620491347	3.6835160445143993	3.2775401476580406	3.3123904864536993	3.836329527237319	3.439909305511943	3.735951803091638	3.53459513425851	3.6271861858049683	3.7919445658633872	3.7564136722008286	3.5324685994408895	3.5579600873457053	3.7232879214088923	3.5422133154229503	3.757450336481343	3.348110031351368	3.4864353298985273	3.7316483667653886	3.4498014014228207	3.56687727376061	3.354568994814892	3.726723240124235	3.6997900157477996	3.34079496854602	3.8069875473985744	3.714386616577968	3.6563688763484836	3.7565203117790498	3.4299702962361276	3.3382649733714604	3.646362346594578	3.65315032324438	3.3600636195728386	3.712442643801112	3.6004044619900375	3.563774737787467	3.6978339318409197	3.6116794915332626
