genes	TCGA-18-3407-01	TCGA-18-3408-01	TCGA-18-3409-01	TCGA-18-3410-01	TCGA-18-3411-01	TCGA-18-3412-01	TCGA-18-3414-01	TCGA-18-3415-01	TCGA-18-3416-01	TCGA-18-3417-01	TCGA-18-3419-01	TCGA-18-3421-01	TCGA-18-4083-01	TCGA-18-4086-01	TCGA-18-4721-01	TCGA-18-5592-01	TCGA-18-5595-01	TCGA-21-1070-01	TCGA-21-1071-01	TCGA-21-1072-01	TCGA-21-1075-01	TCGA-21-1076-01	TCGA-21-1077-01	TCGA-21-1078-01	TCGA-21-1079-01	TCGA-21-1080-01	TCGA-21-1081-01	TCGA-21-1082-01	TCGA-21-1083-01	TCGA-21-5782-01	TCGA-21-5783-01	TCGA-21-5784-01	TCGA-21-5786-01	TCGA-21-5787-01	TCGA-21-A5DI-01	TCGA-22-0940-01	TCGA-22-0944-01	TCGA-22-1000-01	TCGA-22-1002-01	TCGA-22-1005-01	TCGA-22-1011-01	TCGA-22-1012-01	TCGA-22-1016-01	TCGA-22-1017-01	TCGA-22-4591-01	TCGA-22-4593-01	TCGA-22-4594-01	TCGA-22-4595-01	TCGA-22-4596-01	TCGA-22-4599-01	TCGA-22-4601-01	TCGA-22-4604-01	TCGA-22-4605-01	TCGA-22-4607-01	TCGA-22-4609-01	TCGA-22-4613-01	TCGA-22-5471-01	TCGA-22-5472-01	TCGA-22-5473-01	TCGA-22-5474-01	TCGA-22-5477-01	TCGA-22-5478-01	TCGA-22-5479-01	TCGA-22-5480-01	TCGA-22-5481-01	TCGA-22-5482-01	TCGA-22-5483-01	TCGA-22-5485-01	TCGA-22-5489-01	TCGA-22-5491-01	TCGA-22-5492-01	TCGA-22-A5C4-01	TCGA-33-4532-01	TCGA-33-4533-01	TCGA-33-4538-01	TCGA-33-4547-01	TCGA-33-4566-01	TCGA-33-4582-01	TCGA-33-4583-01	TCGA-33-4586-01	TCGA-33-4587-01	TCGA-33-4589-01	TCGA-33-6737-01	TCGA-33-6738-01	TCGA-33-A4WN-01	TCGA-33-A5GW-01	TCGA-33-AAS8-01	TCGA-33-AASB-01	TCGA-33-AASD-01	TCGA-33-AASI-01	TCGA-33-AASJ-01	TCGA-33-AASL-01	TCGA-34-2596-01	TCGA-34-2600-01	TCGA-34-2608-01	TCGA-34-5231-01	TCGA-34-5232-01	TCGA-34-5234-01	TCGA-34-5236-01	TCGA-34-5239-01	TCGA-34-5240-01	TCGA-34-5241-01	TCGA-34-5927-01	TCGA-34-5928-01	TCGA-34-5929-01	TCGA-34-7107-01	TCGA-34-8454-01	TCGA-34-8455-01	TCGA-34-8456-01	TCGA-34-A5IX-01	TCGA-37-3783-01	TCGA-37-3789-01	TCGA-37-3792-01	TCGA-37-4129-01	TCGA-37-4130-01	TCGA-37-4132-01	TCGA-37-4133-01	TCGA-37-4135-01	TCGA-37-4141-01	TCGA-37-5819-01	TCGA-37-A5EL-01	TCGA-37-A5EM-01	TCGA-37-A5EN-01	TCGA-39-5011-01	TCGA-39-5019-01	TCGA-39-5021-01	TCGA-39-5022-01	TCGA-39-5024-01	TCGA-39-5027-01	TCGA-39-5028-01	TCGA-39-5029-01	TCGA-39-5030-01	TCGA-39-5031-01	TCGA-39-5034-01	TCGA-39-5035-01	TCGA-39-5036-01	TCGA-39-5037-01	TCGA-39-5039-01	TCGA-39-5040-01	TCGA-43-2576-01	TCGA-43-2578-01	TCGA-43-2581-01	TCGA-43-3394-01	TCGA-43-3920-01	TCGA-43-5668-01	TCGA-43-5670-01	TCGA-43-6143-01	TCGA-43-6647-01	TCGA-43-6770-01	TCGA-43-6771-01	TCGA-43-6773-01	TCGA-43-7656-01	TCGA-43-7657-01	TCGA-43-7658-01	TCGA-43-8115-01	TCGA-43-8116-01	TCGA-43-8118-01	TCGA-43-A474-01	TCGA-43-A475-01	TCGA-43-A56U-01	TCGA-43-A56V-01	TCGA-46-3765-01	TCGA-46-3766-01	TCGA-46-3767-01	TCGA-46-3768-01	TCGA-46-3769-01	TCGA-46-6025-01	TCGA-46-6026-01	TCGA-51-4079-01	TCGA-51-4080-01	TCGA-51-4081-01	TCGA-51-6867-01	TCGA-52-7622-01	TCGA-52-7809-01	TCGA-52-7810-01	TCGA-52-7811-01	TCGA-52-7812-01	TCGA-56-1622-01	TCGA-56-5897-01	TCGA-56-5898-01	TCGA-56-6545-01	TCGA-56-6546-01	TCGA-56-7221-01	TCGA-56-7222-01	TCGA-56-7223-01	TCGA-56-7579-01	TCGA-56-7580-01	TCGA-56-7582-01	TCGA-56-7730-01	TCGA-56-7731-01	TCGA-56-7822-01	TCGA-56-7823-01	TCGA-56-8082-01	TCGA-56-8083-01	TCGA-56-8201-01	TCGA-56-8304-01	TCGA-56-8305-01	TCGA-56-8307-01	TCGA-56-8308-01	TCGA-56-8309-01	TCGA-56-8503-01	TCGA-56-8504-01	TCGA-56-8622-01	TCGA-56-8623-01	TCGA-56-8624-01	TCGA-56-8625-01	TCGA-56-8626-01	TCGA-56-8628-01	TCGA-56-8629-01	TCGA-56-A49D-01	TCGA-56-A4BW-01	TCGA-56-A4BX-01	TCGA-56-A4BY-01	TCGA-56-A4ZJ-01	TCGA-56-A4ZK-01	TCGA-56-A5DR-01	TCGA-56-A5DS-01	TCGA-56-A62T-01	TCGA-58-8386-01	TCGA-58-8387-01	TCGA-58-8388-01	TCGA-58-8390-01	TCGA-58-8391-01	TCGA-58-8392-01	TCGA-58-8393-01	TCGA-58-A46J-01	TCGA-58-A46K-01	TCGA-58-A46L-01	TCGA-58-A46M-01	TCGA-58-A46N-01	TCGA-60-2695-01	TCGA-60-2696-01	TCGA-60-2697-01	TCGA-60-2698-01	TCGA-60-2703-01	TCGA-60-2704-01	TCGA-60-2706-01	TCGA-60-2707-01	TCGA-60-2708-01	TCGA-60-2709-01	TCGA-60-2710-01	TCGA-60-2711-01	TCGA-60-2712-01	TCGA-60-2713-01	TCGA-60-2714-01	TCGA-60-2715-01	TCGA-60-2716-01	TCGA-60-2719-01	TCGA-60-2720-01	TCGA-60-2721-01	TCGA-60-2722-01	TCGA-60-2723-01	TCGA-60-2724-01	TCGA-60-2725-01	TCGA-60-2726-01	TCGA-63-5128-01	TCGA-63-5131-01	TCGA-63-6202-01	TCGA-63-7020-01	TCGA-63-7021-01	TCGA-63-7022-01	TCGA-63-7023-01	TCGA-63-A5M9-01	TCGA-63-A5MB-01	TCGA-63-A5MG-01	TCGA-63-A5MH-01	TCGA-63-A5MI-01	TCGA-63-A5MJ-01	TCGA-63-A5ML-01	TCGA-63-A5MM-01	TCGA-63-A5MN-01	TCGA-63-A5MP-01	TCGA-63-A5MR-01	TCGA-63-A5MS-01	TCGA-63-A5MT-01	TCGA-63-A5MU-01	TCGA-63-A5MV-01	TCGA-63-A5MW-01	TCGA-63-A5MY-01	TCGA-66-2727-01	TCGA-66-2734-01	TCGA-66-2737-01	TCGA-66-2742-01	TCGA-66-2744-01	TCGA-66-2753-01	TCGA-66-2754-01	TCGA-66-2755-01	TCGA-66-2756-01	TCGA-66-2757-01	TCGA-66-2758-01	TCGA-66-2759-01	TCGA-66-2763-01	TCGA-66-2765-01	TCGA-66-2766-01	TCGA-66-2767-01	TCGA-66-2768-01	TCGA-66-2769-01	TCGA-66-2770-01	TCGA-66-2771-01	TCGA-66-2773-01	TCGA-66-2777-01	TCGA-66-2778-01	TCGA-66-2780-01	TCGA-66-2781-01	TCGA-66-2782-01	TCGA-66-2783-01	TCGA-66-2785-01	TCGA-66-2786-01	TCGA-66-2787-01	TCGA-66-2788-01	TCGA-66-2789-01	TCGA-66-2790-01	TCGA-66-2791-01	TCGA-66-2792-01	TCGA-66-2793-01	TCGA-66-2794-01	TCGA-66-2795-01	TCGA-66-2800-01	TCGA-68-7755-01	TCGA-68-7756-01	TCGA-68-7757-01	TCGA-68-8250-01	TCGA-68-8251-01	TCGA-68-A59I-01	TCGA-68-A59J-01	TCGA-6A-AB49-01	TCGA-70-6722-01	TCGA-70-6723-01	TCGA-77-6842-01	TCGA-77-6843-01	TCGA-77-6844-01	TCGA-77-6845-01	TCGA-77-7138-01	TCGA-77-7139-01	TCGA-77-7140-01	TCGA-77-7141-01	TCGA-77-7142-01	TCGA-77-7335-01	TCGA-77-7337-01	TCGA-77-7338-01	TCGA-77-7463-01	TCGA-77-7465-01	TCGA-77-8007-01	TCGA-77-8008-01	TCGA-77-8009-01	TCGA-77-8128-01	TCGA-77-8130-01	TCGA-77-8131-01	TCGA-77-8133-01	TCGA-77-8136-01	TCGA-77-8138-01	TCGA-77-8139-01	TCGA-77-8140-01	TCGA-77-8143-01	TCGA-77-8144-01	TCGA-77-8145-01	TCGA-77-8146-01	TCGA-77-8148-01	TCGA-77-8150-01	TCGA-77-8153-01	TCGA-77-8154-01	TCGA-77-8156-01	TCGA-77-A5FZ-01	TCGA-77-A5G1-01	TCGA-77-A5G3-01	TCGA-77-A5G6-01	TCGA-77-A5G7-01	TCGA-77-A5G8-01	TCGA-77-A5GA-01	TCGA-77-A5GB-01	TCGA-77-A5GF-01	TCGA-77-A5GH-01	TCGA-79-5596-01	TCGA-85-6175-01	TCGA-85-6560-01	TCGA-85-6561-01	TCGA-85-6798-01	TCGA-85-7696-01	TCGA-85-7697-01	TCGA-85-7698-01	TCGA-85-7699-01	TCGA-85-7710-01	TCGA-85-7843-01	TCGA-85-7844-01	TCGA-85-7950-01	TCGA-85-8048-01	TCGA-85-8049-01	TCGA-85-8052-01	TCGA-85-8070-01	TCGA-85-8071-01	TCGA-85-8072-01	TCGA-85-8276-01	TCGA-85-8277-01	TCGA-85-8287-01	TCGA-85-8288-01	TCGA-85-8350-01	TCGA-85-8351-01	TCGA-85-8352-01	TCGA-85-8353-01	TCGA-85-8354-01	TCGA-85-8355-01	TCGA-85-8479-01	TCGA-85-8481-01	TCGA-85-8580-01	TCGA-85-8582-01	TCGA-85-8584-01	TCGA-85-8664-01	TCGA-85-8666-01	TCGA-85-A4CL-01	TCGA-85-A4CN-01	TCGA-85-A4JB-01	TCGA-85-A4JC-01	TCGA-85-A4PA-01	TCGA-85-A4QQ-01	TCGA-85-A4QR-01	TCGA-85-A50M-01	TCGA-85-A50Z-01	TCGA-85-A510-01	TCGA-85-A511-01	TCGA-85-A512-01	TCGA-85-A513-01	TCGA-85-A53L-01	TCGA-85-A5B5-01	TCGA-90-6837-01	TCGA-90-7766-01	TCGA-90-7767-01	TCGA-90-7769-01	TCGA-90-7964-01	TCGA-90-A4ED-01	TCGA-90-A4EE-01	TCGA-90-A59Q-01	TCGA-92-7340-01	TCGA-92-7341-01	TCGA-92-8063-01	TCGA-92-8064-01	TCGA-92-8065-01	TCGA-94-7033-01	TCGA-94-7557-01	TCGA-94-7943-01	TCGA-94-8035-01	TCGA-94-8490-01	TCGA-94-8491-01	TCGA-94-A4VJ-01	TCGA-94-A5I4-01	TCGA-94-A5I6-01	TCGA-96-7544-01	TCGA-96-7545-01	TCGA-96-8169-01	TCGA-96-8170-01	TCGA-96-A4JK-01	TCGA-96-A4JL-01	TCGA-98-7454-01	TCGA-98-8020-01	TCGA-98-8022-01	TCGA-98-8023-01	TCGA-98-A538-01	TCGA-98-A539-01	TCGA-98-A53A-01	TCGA-98-A53B-01	TCGA-98-A53C-01	TCGA-98-A53D-01	TCGA-98-A53H-01	TCGA-98-A53I-01	TCGA-98-A53J-01	TCGA-J1-A4AH-01	TCGA-L3-A4E7-01	TCGA-L3-A524-01	TCGA-LA-A446-01	TCGA-LA-A7SW-01	TCGA-MF-A522-01	TCGA-NC-A5HD-01	TCGA-NC-A5HE-01	TCGA-NC-A5HF-01	TCGA-NC-A5HG-01	TCGA-NC-A5HH-01	TCGA-NC-A5HI-01	TCGA-NC-A5HJ-01	TCGA-NC-A5HK-01	TCGA-NC-A5HL-01	TCGA-NC-A5HM-01	TCGA-NC-A5HN-01	TCGA-NC-A5HO-01	TCGA-NC-A5HP-01	TCGA-NC-A5HQ-01	TCGA-NC-A5HR-01	TCGA-NC-A5HT-01	TCGA-NK-A5CR-01	TCGA-NK-A5CT-01	TCGA-NK-A5CX-01	TCGA-NK-A5D1-01	TCGA-NK-A7XE-01	TCGA-O2-A52N-01	TCGA-O2-A52Q-01	TCGA-O2-A52S-01	TCGA-O2-A52V-01	TCGA-O2-A52W-01	TCGA-O2-A5IB-01	TCGA-XC-AA0X-01
LRRC32	9.895492215159475	-1.2383395964428559	13.537629251549763	12.049216785376238	16.900181352131913	7.271541766739091	7.709974217920653	17.08079643765087	8.795539342593358	18.174166755510527	8.309317331052856	10.635263849962815	12.924415757365512	16.52124548294208	14.374258031159947	6.2431438716750485	6.816902209342267	13.82460814458971	5.1880714153280785	6.624809562240074	5.7061250355612465	12.560308870385455	12.221467734986547	9.393853437162218	18.453227134983806	9.710802507178531	11.694724679127205	12.77653698683099	11.527487411950982	8.897906006544428	13.876476302512746	16.031715752008754	13.13325436401566	21.787307437258196	12.019901856262276	12.181644614029569	9.387602540891443	15.327618146140892	13.363325765011194	12.937591082178084	11.535254696995434	13.220194050074642	12.800661849894073	11.837264790242472	11.82651200591813	14.16686386373021	13.873767950349883	10.85329932632266	13.637102571601837	10.60717166492853	7.475497176278861	14.056746871236225	10.53874690723202	11.986762593603764	13.251042604931577	12.68346932193598	12.618692084315391	11.152038860703147	12.921322451983684	12.919003404499293	6.622795486530407	9.503974514113228	13.975213333705632	12.555430945786831	12.7031674681356	12.544545740194604	17.11298351947422	10.221898954349097	10.337509947247604	5.60437474911598	11.439575236689105	11.849470877980316	9.730872631215334	9.688915266841022	13.146750344356995	9.26131631705736	5.654511389723108	15.531504753647013	9.431062668450913	15.427797939624295	11.239521667113465	16.84818118383086	20.76869974190707	11.016890976856534	9.502071159935838	5.007413964061968	11.021763756407232	7.270246054933001	9.21162630313107	13.000642019463868	7.453702117661788	12.870190673627729	12.6330893461291	6.027811927822263	17.095575298696264	12.68864059946814	14.517692427002505	10.753268800150149	11.382961139600567	12.69501345576278	9.50465591995269	14.06038928542598	9.726339596620079	17.47358452976774	10.42412658779379	11.690718520672458	13.519690981811724	11.098998688263833	10.944747848198773	10.925992092846268	9.420497068675246	10.944710384319162	3.4570409742215205	12.970088046797024	14.837721285808886	14.216987246834645	10.467533002327844	15.943816216934351	14.118575938559218	17.490615180329616	0.47212286617130417	18.800064013186425	13.07490635310717	18.03051856539045	14.583493286126021	17.47633369585859	12.55539021861821	10.47069864324358	4.26901174355428	12.30775696578964	12.27081066884719	11.24617114080634	13.232620238548222	13.567228558933884	17.249920676029713	9.88493810891277	8.711409259019767	13.022648534776167	13.08448448626632	14.138172075359407	13.95060670283015	11.571164531724058	11.449069671364828	15.17735394321329	10.843712767446135	3.6413956828683958	9.494876408089059	13.761217104836867	12.100294231126327	8.385536645082276	12.530562855443392	14.449037392055494	13.39216130201844	12.891303948471233	14.249124564118933	12.136566838315492	6.667589318108938	7.385569366646802	13.585159740521764	15.11238728991405	8.799618423788885	9.045646286540642	20.197372493700996	19.637992930133343	12.207874938424474	8.419540004019712	8.781377569433669	12.264005128293345	11.96029139020338	12.611273213745317	17.087828874301614	5.121472863233333	14.053666818802252	14.93689020982184	11.370786770660008	10.390636993890322	14.112860689278513	7.123058033488846	15.834719685946592	9.702867360277864	13.963014466834032	14.494515686171887	9.079463891951832	11.296757181004637	13.40107657043977	12.198845880696268	11.495323861038816	11.204519901264117	5.066001918334944	14.153764044325882	7.904818064440292	13.695508165766284	13.18462173875653	6.2841519461776265	10.90194263175615	11.040435506947826	13.148548960163122	8.57295389893942	10.241148380554264	16.930368345157436	12.391656283151466	9.760663434159408	11.012261113509322	42.17632292901341	10.938307870132817	12.824609628359735	8.19677221689664	12.425604799263237	9.459417482910347	11.925073597130492	9.700022311117813	-0.17088203522023804	11.935439102671907	11.61044269743956	6.886007830635801	11.101187222124533	10.212148517135908	13.633048750282455	10.290370339398134	12.310356716930759	12.910402482738064	5.760408530565339	12.158998040984883	11.052357561793752	9.87504379812577	14.014861423695024	11.25179314513543	8.380391956474583	14.735360717055258	7.563682604773696	18.094915417363655	13.51124690046803	18.12020082537316	7.015124472803272	13.123506356707662	12.880490727817591	12.403264288545671	9.869371156853422	17.01159363845035	12.526963626787602	12.606377945195415	14.480165188013238	11.848940538832121	11.37972692667638	10.143245442069414	15.280923098447595	9.6998594970872	10.719407439261964	12.779704525071747	13.788093613552284	11.140804562266112	12.980338989236625	20.745618506973827	10.890931360655827	13.736243215250191	4.348257062383894	9.902986868710222	14.74312866898742	9.003441096887464	12.143943958151265	16.768503975781343	9.883474321301655	12.884158207090955	13.713456531850841	10.814369312097142	2.257822824301975	7.828780592396871	9.070941007634605	2.265304923482354	6.64615638137812	13.874179214293349	14.06297479938777	9.57169323933774	12.715857754378629	10.53797470321955	3.943585607187085	10.489433565458263	11.388380625363439	4.789055734899172	14.159052093084984	8.476617243314585	16.414363589944116	12.50641763046254	14.772957746905423	10.86271727723853	16.293106106101302	14.530005866384837	12.42720589887978	13.609188973274762	14.46249304400018	4.679603228588178	7.550355981304413	12.275436247169637	8.881686556189628	14.520707527635192	7.320821434354418	14.016071448280126	13.878594717732064	14.583680343627979	8.923581161410127	7.12512464161702	10.204397143557266	13.893725920088155	8.550953631204695	12.520519995253093	8.973995531408377	15.52960566642114	11.133132055832075	16.557847810156957	11.568576334273068	12.010752971176249	12.140627832915456	17.344427413408358	11.300312352455471	6.5283267464406904	10.274461372357003	12.98354468757152	12.348487121980327	13.711635309967203	10.832731777430919	13.952699211661319	11.781238783233867	12.58745432680012	10.96943793473724	12.197946433039842	2.1124665174303914	14.521880342374214	2.4197679202139497	8.24196920465063	6.635132807103393	11.513081306669061	4.238413381682211	11.499656115317165	9.745423501948949	13.272148961370558	11.57742313567801	13.69077788707827	17.268818477825157	11.238354272682454	12.630438655459784	9.639111609313055	14.026317677120367	7.615058037990973	16.868696443118548	16.38432036700163	9.501842298131844	13.037926760417736	12.901207938609744	16.799294806013272	12.811243875068303	11.680086221805507	11.712407258357754	10.558692785239689	7.9086520574270764	11.633558552712874	11.38244115625006	13.898228065782497	10.448443860532393	10.067754675813699	9.652100168445884	7.398471331824052	17.19124872141879	17.007282136906717	11.383660749085852	9.114839877581439	11.432762918796005	9.258274860541079	12.506221882555124	13.894075381867342	16.25193833713655	11.173048981765703	15.25897881328482	10.667212406747229	17.804977963647122	15.73643109705053	14.48930325547261	12.513164455311717	11.4016275072179	10.601334480004525	13.204981768906904	13.611851804601912	8.734759913898035	10.457295908798095	12.26924829392868	19.48327540203796	15.236108282563904	17.720098434947303	9.828386354667018	12.530315915141525	5.406488629252795	13.74630808668552	17.29030618236704	13.962278153537127	14.493374744186774	9.682333974055503	11.290866728856482	10.228369227003789	11.989180498562199	11.382912130142344	10.08102311680899	13.804743177786179	8.519006791796112	11.112058087189997	12.650118701535753	13.367934898719565	16.088562086741025	8.162171351394278	15.229094554685794	12.166490532525856	12.331491599629192	11.527789552413822	11.013693863933703	13.633320382255551	8.608176689344937	5.395734294120508	13.388775626328965	2.823987260878141	19.631603455257114	11.753820418444	12.59184668522294	12.39666635615685	11.362410920252788	13.103923616614114	15.141307416613746	11.913261301375389	15.953393148854246	7.8578617857411395	7.371401962234	11.911339694679743	22.9417657504133	19.38998398842211	15.976463130557836	11.066952811446647	11.168356739529589	10.548480878502769	9.345794047449186	10.014475043486676	6.678727410242455	13.229265157880612	12.018945836529038	-0.40442688618308864	14.736343101260513	10.982131130932881	11.525344882851265	7.171722074967565	11.488913109251023	17.47721151375671	10.914471081092618	10.46878190385305	10.80352711652299	14.51664715398391	13.470568341247045	14.115922295725792	11.007204649797785	15.680415835088208	11.980650253750643	13.539377614574079	18.044033884810023	8.98934025629259	21.074208992863642	17.906959534199313	16.764070049286726	10.757776830030963	9.544158039239921	7.77523883158716	9.70908634086625	12.788140191825441	4.924567218105512	7.419826399787514	2.9369572566802518	6.536416813833156	12.517715122421972	8.696677658594673	14.597693229221324	7.789251890295176	10.887547293158164	18.318982642174394	10.34399434921264	10.757035192738996	11.010278045416584	8.753281610200307	13.943803222175845	10.87828867241615	8.122780215405623	10.359986505642883	7.560892457720179	9.012535409877426	11.017436301095604	12.782075337085779	13.645408209280848	9.468439863833723	12.60620787382058	13.199099091941434	13.669086762001712	11.842365385246357	6.418579355290557	7.851117161206414	12.333842004007465
