Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-W5-AA2O-01	0.144048295939922	0	0	0	0.216167767881273	0.150753537181411	0.108018817363526	0	0	0	0.0544331737887695	0	0	0	0.150259363074347	0.0835939567247282	0.024342288852161	0	0	0.0683827991938631	0	0	9999	0.0202897083448769	1.09250567291788
TCGA-W5-AA2Q-01	0.0552773271358002	0	0.0289463805440006	0	0.0355300367543199	0.180118421075873	0.0160473026062741	0.0240026076555553	0	0.144003814282256	0	0.0279083168297788	0	0	0	0.17461455501546	0	0.107021955581516	0.00549720368979964	0	0.143375065708024	0.0576570131213424	9999	-0.018324482164625	1.08685407942487
TCGA-W5-AA2R-01	0.0623279341262172	0	0.0126965936933164	0	0.0804408766379476	0.101761293074592	0	0.00888822834663729	0.0134128998319129	0.0993345780939778	0	0.0511776732085946	0	0.00501917998074961	0	0.0833880469710369	0	0.00640234125899313	0	0.470815962146376	0.00433439262964859	0	9999	0.0107757346612069	1.18293861690834
TCGA-W5-AA2T-01	0.142351374502336	0	0.0031610859188934	0	0.0668003308412352	0.00907293578398895	0	0.0980278260797847	0	0.0236581800960959	0	0.0211983115498062	0	0	0	0.167054499535121	0	0.205835536381323	0.0557735715136311	0	0.157307190804231	0.0497591569935531	9999	-0.00353311576679211	1.07850698780263
TCGA-W5-AA2U-01	0.180259759854713	0	0.0135339821489451	0	0.029734613744701	0.153802923698044	0.0407989619920987	0	0.0580050179543038	0.128934247882782	0	0	0	0	0	0.199216368670726	0	0.187690570789769	0	0.00373327987514021	0.00429027338877647	0	9999	-0.0121978380230184	1.09312485811941
TCGA-W5-AA2W-01	0.347818006063656	0	0.0229672076136719	0	0.0217002694266942	0.241436253874206	0.0228815010946732	0	0	0.0613318523573915	0	0	0.117908042013615	0	0	0	0	0.104545487159099	0	0.0594113803969929	0	0	9999	0.00205269779419882	1.11462178336968
TCGA-W5-AA2X-01	0.100535599476796	0	0.00575710366655393	0	0.0192575910241017	0.196561110905182	0	0.0742010472957565	0.000307379330842248	0.259041050078184	0	0.0391235244733518	0	0	0.0545726686830622	0.128601177335931	0	0	0	0.0551036529597039	0.0128686471872943	0.0540694475832396	9999	-0.000942250643221609	1.11195339704016
TCGA-W5-AA2Z-01	0.183840005982926	0	0.000655119082772186	0	0.110287266911821	0	0	0.144273801715736	0	0.0412796982348275	0	0.0368375642277986	0.243645425948347	0	0	0	0	0.190768233053163	0.014462806919763	0	0.0339500779228448	0	9999	0.0172958939784708	1.08191276373143
TCGA-W5-AA30-01	0.0303644559434128	0	0	0	0.0333930819187763	0.0611973464326927	0	0	0.00199644524283997	0.0254404101571917	0	0.048010054657702	0	0	0.0298439359788249	0.0635397630012311	0	0	0	0.645520593907005	0.0367501063244087	0.0239438064359146	9999	-0.00159636969020304	1.28690772583939
TCGA-W5-AA31-01	0.0296813374374804	0	0.021874026705193	0	0.191187187066252	0.294152795475918	0	0	0	0.304923567125832	0	0.0113798216656753	0	0	0.0254794904707557	0.0346771064557234	0.00965781390443137	0	0	0.066680343967013	0	0.0103065097257259	9999	0.0178499200017525	1.14206614950598
TCGA-W5-AA33-01	0.0412654312305477	0	0.00290403689010877	0	0.0306697031107909	0.187324168414678	0	0	0.0323009761318911	0.0575199580797913	0	0.111322563920333	0.102788650125288	0.0478972792503936	0	0	0	0.129832062202706	0	0.204033012875837	0.0521421577676347	0	9999	0.00907701933540545	1.10433903179214
TCGA-W5-AA34-01	0.0902633118480459	0	0.0223171809751747	0	0.239004382536555	0.159541103694499	0	0.00388988854224429	0	0	0.0150142073795274	0.00219452435124413	0.0963586158701727	0	0.25407246099122	0.0154194258147842	0.051693823748141	0	0	0.0502310742483922	0	0	9999	0.064145013303723	1.10124362317486
TCGA-W5-AA36-01	0.172628233772181	0	0.0293825755343178	0	0.117669294179694	0.22679194178581	0.0128640363940427	0	0	0.12976603074749	0	0.0113057374697849	0	0.0735327050641118	0	0.123290937069835	0	0.0670727308362873	0	0.0184454679930544	0.0172503091533908	0	9999	-0.0161094761624456	1.10010172461977
TCGA-W5-AA38-01	0.302199690860028	0	0.0267041688255899	0	0.100759230616784	0.171373974896958	0	0.00197443413348079	0	0.132572178243328	0	0	0	0	0	0.0943795203042759	0	0.0452438935388014	0	0.0314002075299984	0.0690297853599153	0.024362915690841	9999	0.0511515707098731	1.08632459899333
TCGA-W5-AA39-01	0.253685776638339	0	0.0361019121309186	0	0.0110516247837982	0.0435698897620521	0	0.0699728434828829	0	0	0	0.0379947081724466	0	0	0	0.157563702065596	0	0.196008484962445	0	0.0338482919771866	0.0749606116404551	0.0852421543838805	9999	-0.00881214553778525	1.09770958748908
