genes	TCGA-2W-A8YY-01	TCGA-4J-AA1J-01	TCGA-BI-A0VR-01	TCGA-BI-A0VS-01	TCGA-BI-A20A-01	TCGA-C5-A0TN-01	TCGA-C5-A1BE-01	TCGA-C5-A1BF-01	TCGA-C5-A1BI-01	TCGA-C5-A1BJ-01	TCGA-C5-A1BK-01	TCGA-C5-A1BL-01	TCGA-C5-A1BM-01	TCGA-C5-A1BN-01	TCGA-C5-A1BQ-01	TCGA-C5-A1M5-01	TCGA-C5-A1M6-01	TCGA-C5-A1M7-01	TCGA-C5-A1M8-01	TCGA-C5-A1M9-01	TCGA-C5-A1ME-01	TCGA-C5-A1MF-01	TCGA-C5-A1MH-01	TCGA-C5-A1MI-01	TCGA-C5-A1MJ-01	TCGA-C5-A1MK-01	TCGA-C5-A1ML-01	TCGA-C5-A1MN-01	TCGA-C5-A1MP-01	TCGA-C5-A1MQ-01	TCGA-C5-A2LS-01	TCGA-C5-A2LT-01	TCGA-C5-A2LV-01	TCGA-C5-A2LX-01	TCGA-C5-A2LY-01	TCGA-C5-A2LZ-01	TCGA-C5-A2M1-01	TCGA-C5-A2M2-01	TCGA-C5-A3HD-01	TCGA-C5-A3HE-01	TCGA-C5-A3HF-01	TCGA-C5-A3HL-01	TCGA-C5-A7CG-01	TCGA-C5-A7CH-01	TCGA-C5-A7CJ-01	TCGA-C5-A7CK-01	TCGA-C5-A7CL-01	TCGA-C5-A7CM-01	TCGA-C5-A7CO-01	TCGA-C5-A7UC-01	TCGA-C5-A7UE-01	TCGA-C5-A7UH-01	TCGA-C5-A7UI-01	TCGA-C5-A7X3-01	TCGA-C5-A7X5-01	TCGA-C5-A7X8-01	TCGA-C5-A7XC-01	TCGA-C5-A8XH-01	TCGA-C5-A8XI-01	TCGA-C5-A8XJ-01	TCGA-C5-A8XK-01	TCGA-C5-A8YQ-01	TCGA-C5-A8YR-01	TCGA-C5-A8YT-01	TCGA-C5-A8ZZ-01	TCGA-C5-A901-01	TCGA-C5-A902-01	TCGA-C5-A905-01	TCGA-C5-A907-01	TCGA-DG-A2KH-01	TCGA-DG-A2KJ-01	TCGA-DG-A2KK-01	TCGA-DG-A2KL-01	TCGA-DG-A2KM-01	TCGA-DR-A0ZL-01	TCGA-DR-A0ZM-01	TCGA-DS-A0VK-01	TCGA-DS-A0VL-01	TCGA-DS-A0VM-01	TCGA-DS-A0VN-01	TCGA-DS-A1O9-01	TCGA-DS-A1OA-01	TCGA-DS-A1OB-01	TCGA-DS-A1OC-01	TCGA-DS-A1OD-01	TCGA-DS-A3LQ-01	TCGA-DS-A5RQ-01	TCGA-DS-A7WF-01	TCGA-DS-A7WH-01	TCGA-DS-A7WI-01	TCGA-EA-A1QS-01	TCGA-EA-A1QT-01	TCGA-EA-A3HQ-01	TCGA-EA-A3HR-01	TCGA-EA-A3HS-01	TCGA-EA-A3HT-01	TCGA-EA-A3HU-01	TCGA-EA-A3QD-01	TCGA-EA-A3QE-01	TCGA-EA-A3Y4-01	TCGA-EA-A410-01	TCGA-EA-A411-01	TCGA-EA-A439-01	TCGA-EA-A43B-01	TCGA-EA-A44S-01	TCGA-EA-A4BA-01	TCGA-EA-A50E-01	TCGA-EA-A556-01	TCGA-EA-A5FO-01	TCGA-EA-A5O9-01	TCGA-EA-A5ZD-01	TCGA-EA-A5ZE-01	TCGA-EA-A5ZF-01	TCGA-EA-A6QX-01	TCGA-EA-A78R-01	TCGA-EA-A97N-01	TCGA-EK-A2GZ-01	TCGA-EK-A2H0-01	TCGA-EK-A2H1-01	TCGA-EK-A2IP-01	TCGA-EK-A2IR-01	TCGA-EK-A2PG-01	TCGA-EK-A2PI-01	TCGA-EK-A2PK-01	TCGA-EK-A2PL-01	TCGA-EK-A2PM-01	TCGA-EK-A2R7-01	TCGA-EK-A2R8-01	TCGA-EK-A2R9-01	TCGA-EK-A2RA-01	TCGA-EK-A2RB-01	TCGA-EK-A2RC-01	TCGA-EK-A2RE-01	TCGA-EK-A2RJ-01	TCGA-EK-A2RK-01	TCGA-EK-A2RL-01	TCGA-EK-A2RM-01	TCGA-EK-A2RN-01	TCGA-EK-A2RO-01	TCGA-EK-A3GJ-01	TCGA-EK-A3GK-01	TCGA-EK-A3GM-01	TCGA-EK-A3GN-01	TCGA-EX-A1H5-01	TCGA-EX-A1H6-01	TCGA-EX-A3L1-01	TCGA-EX-A449-01	TCGA-EX-A69L-01	TCGA-EX-A69M-01	TCGA-EX-A8YF-01	TCGA-FU-A23K-01	TCGA-FU-A23L-01	TCGA-FU-A2QG-01	TCGA-FU-A3EO-01	TCGA-FU-A3HY-01	TCGA-FU-A3HZ-01	TCGA-FU-A3NI-01	TCGA-FU-A3TQ-01	TCGA-FU-A3TX-01	TCGA-FU-A3WB-01	TCGA-FU-A3YQ-01	TCGA-FU-A40J-01	TCGA-FU-A57G-01	TCGA-FU-A5XV-01	TCGA-FU-A770-01	TCGA-GH-A9DA-01	TCGA-HG-A2PA-01	TCGA-HM-A3JJ-01	TCGA-HM-A3JK-01	TCGA-HM-A4S6-01	TCGA-HM-A6W2-01	TCGA-IR-A3L7-01	TCGA-IR-A3LA-01	TCGA-IR-A3LB-01	TCGA-IR-A3LC-01	TCGA-IR-A3LF-01	TCGA-IR-A3LH-01	TCGA-IR-A3LI-01	TCGA-IR-A3LK-01	TCGA-IR-A3LL-01	TCGA-JW-A5VG-01	TCGA-JW-A5VH-01	TCGA-JW-A5VI-01	TCGA-JW-A5VJ-01	TCGA-JW-A5VK-01	TCGA-JW-A5VL-01	TCGA-JW-A69B-01	TCGA-JW-A852-01	TCGA-JW-AAVH-01	TCGA-JX-A3PZ-01	TCGA-JX-A3Q0-01	TCGA-JX-A3Q8-01	TCGA-JX-A5QV-01	TCGA-LP-A4AU-01	TCGA-LP-A4AV-01	TCGA-LP-A4AW-01	TCGA-LP-A4AX-01	TCGA-LP-A5U2-01	TCGA-LP-A5U3-01	TCGA-LP-A7HU-01	TCGA-MA-AA3W-01	TCGA-MA-AA3X-01	TCGA-MA-AA3Y-01	TCGA-MA-AA3Z-01	TCGA-MA-AA41-01	TCGA-MA-AA42-01	TCGA-MA-AA43-01	TCGA-MU-A51Y-01	TCGA-MU-A5YI-01	TCGA-MU-A8JM-01	TCGA-MY-A5BD-01	TCGA-MY-A5BE-01	TCGA-MY-A5BF-01	TCGA-MY-A913-01	TCGA-PN-A8MA-01	TCGA-Q1-A5R1-01	TCGA-Q1-A5R2-01	TCGA-Q1-A5R3-01	TCGA-Q1-A6DT-01	TCGA-Q1-A6DV-01	TCGA-Q1-A6DW-01	TCGA-Q1-A73O-01	TCGA-Q1-A73P-01	TCGA-Q1-A73Q-01	TCGA-Q1-A73R-01	TCGA-Q1-A73S-01	TCGA-R2-A69V-01	TCGA-RA-A741-01	TCGA-UC-A7PD-01	TCGA-UC-A7PF-01	TCGA-UC-A7PG-01	TCGA-UC-A7PI-01	TCGA-VS-A8EB-01	TCGA-VS-A8EC-01	TCGA-VS-A8EG-01	TCGA-VS-A8EH-01	TCGA-VS-A8EI-01	TCGA-VS-A8EJ-01	TCGA-VS-A8EK-01	TCGA-VS-A8EL-01	TCGA-VS-A8Q8-01	TCGA-VS-A8Q9-01	TCGA-VS-A8QA-01	TCGA-VS-A8QC-01	TCGA-VS-A8QF-01	TCGA-VS-A8QH-01	TCGA-VS-A8QM-01	TCGA-VS-A94W-01	TCGA-VS-A94X-01	TCGA-VS-A94Y-01	TCGA-VS-A94Z-01	TCGA-VS-A950-01	TCGA-VS-A952-01	TCGA-VS-A953-01	TCGA-VS-A954-01	TCGA-VS-A957-01	TCGA-VS-A958-01	TCGA-VS-A959-01	TCGA-VS-A9U5-01	TCGA-VS-A9U6-01	TCGA-VS-A9U7-01	TCGA-VS-A9UB-01	TCGA-VS-A9UC-01	TCGA-VS-A9UD-01	TCGA-VS-A9UH-01	TCGA-VS-A9UI-01	TCGA-VS-A9UJ-01	TCGA-VS-A9UL-01	TCGA-VS-A9UM-01	TCGA-VS-A9UO-01	TCGA-VS-A9UP-01	TCGA-VS-A9UQ-01	TCGA-VS-A9UR-01	TCGA-VS-A9UT-01	TCGA-VS-A9UU-01	TCGA-VS-A9UV-01	TCGA-VS-A9UY-01	TCGA-VS-A9UZ-01	TCGA-VS-A9V0-01	TCGA-VS-A9V1-01	TCGA-VS-A9V2-01	TCGA-VS-A9V3-01	TCGA-VS-A9V4-01	TCGA-VS-A9V5-01	TCGA-VS-AA62-01	TCGA-WL-A834-01	TCGA-XS-A8TJ-01	TCGA-ZJ-A8QO-01	TCGA-ZJ-A8QQ-01	TCGA-ZJ-A8QR-01	TCGA-ZJ-AAX4-01	TCGA-ZJ-AAX8-01	TCGA-ZJ-AAXA-01	TCGA-ZJ-AAXB-01	TCGA-ZJ-AAXD-01	TCGA-ZJ-AAXF-01	TCGA-ZJ-AAXI-01	TCGA-ZJ-AAXJ-01	TCGA-ZJ-AAXN-01	TCGA-ZJ-AAXT-01	TCGA-ZJ-AAXU-01	TCGA-ZJ-AB0H-01	TCGA-ZJ-AB0I-01	TCGA-ZX-AA5X-01
LRRC32	2.7084586676492246	1.7860607888247553	2.765795098054528	2.7333833670276206	2.133045200618648	1.9725350136103903	2.5160896703247935	2.553199422081939	2.634026496829227	1.9248456944448216	2.88885291434132	2.2409082399084053	2.257342548244949	2.2554931084736296	1.5017123503418466	2.3482787193590786	2.190175360447118	2.739364111813405	1.7158304367997013	1.5042885506776433	3.1830003563204614	2.575097654200637	2.7243293937237385	2.3244692092166472	3.773104340331609	1.9750458815443825	2.755004338248051	2.4996461298259036	2.512139621733289	2.986970924140545	1.8508049349777353	2.230414580423912	2.4647572831650724	3.253196616877999	2.045454725573681	2.427320185495273	2.8281475610555704	2.034993344812658	1.5928241669806686	1.992783998352682	3.166928863782007	2.402196865582029	2.577326763725114	2.0570109638067557	3.0377553109294513	2.7927515973837025	2.3759293018298036	2.658467242679185	1.7047445205838208	2.7165710950797766	2.346057015255812	2.9070160523234407	2.616713865948188	2.820333307112434	1.3215791403878874	3.0089167673227486	2.5239684440801797	2.0073666702276953	2.627138678852297	2.9504794357832056	2.5117917697177443	3.29647885049208	1.160031499564238	4.146391657853357	2.6888658487557366	2.8816779203543135	1.0507935806286284	1.8338507601144256	3.7528681823758947	2.6169535752845445	2.6200684805786807	2.1888602829345025	2.359462544084113	2.6153711405717086	2.0328364963075423	3.0573347795879493	2.6102194039033275	1.525939099213034	2.0993431092744292	2.60279076481067	1.850725078036736	2.663901754905291	2.8568013675749033	2.117208501274594	2.7027523194962324	2.697157522361827	1.6444338095167899	3.6340378552017603	4.925406974630166	3.3375649586203737	2.840533702905849	2.337290621517493	1.80134796517941	1.6301120615291285	2.254849296103131	2.2007463792669975	2.436285387142968	2.509568711644561	2.4229368785531946	2.8915042284631682	3.284087216632956	2.995231563723909	2.492292744155168	2.746410998282287	1.9518246304402687	3.611589130002122	3.1290450536878525	2.999606702896812	1.8809206412316972	1.4050931373950153	2.2476636611899843	2.601793211028697	2.941075022091009	2.128288807691452	2.220781751952431	1.647616790345988	1.7441623821820311	1.7025137669095596	2.4194425705784863	1.798396405971248	1.4767665878991179	2.3669737537124975	1.8153326819695814	2.7224727071178814	1.8021455336333139	1.9673099608748004	2.9685359557465367	2.426053524156019	3.45572922958418	1.6800018899154172	2.4578169082409658	3.388822231588833	1.9734990187655397	3.196577785469358	1.5637068215707841	2.179941536903112	2.543094375400215	2.2761827825649035	2.8429011898745267	1.3965315096252757	2.0886769132830407	2.023482085422624	1.657075124115182	2.4151269767979584	2.8619035379002353	2.4710340408482887	1.9543529546368168	2.5479887897654336	2.5051994491301643	2.9184028211777204	2.6649587097526526	2.2024259262188406	1.583442315440403	2.6374914782985455	1.8974838940062146	3.4410862823426567	1.9139348582096023	2.3006588174559144	2.8948766124671947	2.8006693237179143	3.2309512612252043	3.3919556944921094	2.4238447458696415	2.32684741699052	1.9951158085480056	1.9523815225340564	2.65311267939336	2.606145392770125	2.549762694776203	1.5240051537842798	2.9937075598749256	1.9301198566993416	2.0203092598587578	2.963188966772588	2.67813741658588	2.725213561686709	2.915528290425623	1.8722592142998016	2.0514094770458917	1.7556037251848924	2.334453505160609	3.739871706847297	2.675975771446889	2.3014484977771024	2.2773547868960815	1.409922217959433	2.5932970132123727	2.8056875336743117	1.7285003849684584	2.7766723767566126	1.8517567241165471	2.2709280038786472	2.4966275354312133	3.019466307450763	2.661731790683299	2.663540793430384	3.301463935701025	2.652889164552695	2.335965315756144	2.859850302864738	2.207800864950082	2.8530105565012995	2.7054267234171387	1.1575199098241828	1.9528746610263776	2.2743705168377892	2.8578415478281802	2.9438142256520154	2.3136736930995965	2.761262437726767	2.1788657106054625	2.8595139688836864	1.40550710604892	2.140549715895109	2.817435829087424	3.249228447820484	2.395257419763915	2.3675366670725158	3.3487815599311372	2.740779283197947	2.770715847619	2.0455630232926385	2.999567900544958	2.9680802055016695	3.0116069429368104	2.282477185370554	2.22903316977345	2.325815319769056	2.4931298728542397	2.6208914257486993	2.278960275176797	2.372240696203518	1.5293478282024795	1.9434520435375644	2.0106708104345494	2.5672838869631898	2.7381945462774135	2.5158486571402423	2.556297526475865	2.474352491116739	2.9752702415201204	1.459277229707813	1.1118988428731704	2.616468142247139	2.5952332085431866	2.1552481320201693	2.516645827965964	3.7710789676549346	1.5882633047164068	1.897716768399548	3.0318887666034735	2.6638026705237525	2.9464516472090674	1.955457427670618	2.736273298655969	2.321375499671601	1.9875020420978853	2.6237640688348884	2.4027371203937493	2.799573222902602	2.555115702060256	1.3557596480325618	1.8317514419805838	3.087551228135807	2.787500339308412	2.059999653995151	2.8391765509981575	2.2305386987351072	2.739385919924048	1.9900956825522789	2.851428448770811	2.7769073432236944	1.1289943692587006	2.850376463808851	2.344318066112344	2.4960446394982974	2.766088549927967	3.113355233179173	3.532200680873156	2.282328222711992	2.7325622388881934	1.8796254768045215	2.814395299010042	3.222872740731693	2.7661140083147497	2.4526165248917007	2.4137104493018824	3.1646176189114663	2.1254407394584756	2.2620506542775094	2.6575172626270227	2.437613838080348	1.8258414130749498	2.55571230193457	2.0098418245014313	3.0866632164510044	2.2303251770570682	2.641665351420734	2.4608612864587758	2.7601589572735383	2.9624599558694475	2.866673900229452	1.6084206721260248	2.5145707976449265
SIGLEC15	-2.4220601052923216	-3.588504955747788	-2.5618301620692874	-3.608979305416454	-3.5149083030225117	-3.7792758942615228	-3.260215206283275	-3.282639562679702	-3.024127339676885	-4.122406981324636	-2.9947350315150185	-3.68380183183751	-3.050268039296141	-3.5026131581607407	-4.228165505495378	-3.214483617361554	-2.015749568323101	-3.0025353233729635	-3.2672051046797	-2.9802050531145166	-2.8032682676891025	-2.957993565298587	-2.608747004085602	-3.390286074045148	-0.5828634198319573	-3.5584994290216065	-3.949483940941186	-2.322344627983685	-2.6763780642750774	-1.9555816174665077	-3.514804552560784	-3.889849251690502	-3.1326430208706215	-1.8436599302167838	-3.795512290421632	-3.5729091140970612	-1.9847288950203943	-3.5241642521627594	-3.3733607979288656	-3.286398459909807	-2.8468129449744044	-3.149533595518274	-3.112138743705877	-2.937810052995462	-3.2450057551122984	-2.702499510223077	-2.6465537130643684	-2.264767353250963	-3.987735260668194	-2.892011292191566	-4.055679562416007	-2.849824694368244	-2.7212016669071053	-2.448315020057284	-3.5234762484714413	-2.585114640473578	-3.316734779175017	-3.839907194893769	-3.7783261718881325	-3.1495019570385123	-3.3382600098326702	-1.928668832992532	-4.125976963509333	-2.013212534607433	-3.8045144770089783	-2.3665306539903472	-4.43881207985524	-3.336724073858609	-3.590774496677858	-2.574449779101163	-2.731660945138909	-3.1625823095478354	-4.121942233084925	-2.3233447598205093	-4.004772261039662	-3.211694993626808	-2.4107989138998707	-3.8637458961904083	-3.813216430141698	-3.227100438178208	-4.63509193796053	-3.104369504288288	-1.682606759519293	-3.2245708234088815	-3.6171669254294097	-3.1804373279966884	-3.7983169368083822	-1.023905240670436	-1.7620408865869872	-2.5894018067701934	-2.52632130250251	-3.414563305185095	-4.3950898998178305	-3.7632388259373166	-3.223901132466323	-2.920741124139366	-3.274916946523434	-2.420566333196393	-3.16642944747102	-2.5634839641764406	-1.2228509877678184	-2.2492757915987993	-3.674423280511851	-2.892493645102152	-3.972796773695661	0.8975187490082988	-3.1335956495959674	-1.7230537399521526	-4.668241832317816	-3.9917129083093035	-4.205972640134313	-3.0800314460160614	-1.5411122183918673	-4.402130171548736	-3.5077142637736074	-3.1652765330303585	-3.979132590833396	-3.2647050429094344	-3.3526242267304087	-3.4749120910341813	-6.431998546493144	-2.9182896071201827	-3.731841278278187	-2.983727506280303	-3.7229770690884885	-2.1335646048617583	-2.137801983203625	-3.8575766698090863	-3.8753172034350123	-4.318928828375053	-2.5518069685412255	-2.3085655566118017	-4.043712047634557	-1.2027779734638004	-3.5903230772631733	-3.173749921650846	-3.0760996253758934	-3.8010968970824566	-3.891129331943495	-4.598223173865129	-2.887883613910499	-3.144085651152243	-4.224900450858627	-3.43440397989164	-2.5460246837478664	-3.784367106058418	-2.1825105801997964	-3.200002646298144	-2.608092172892042	-2.4212235969497655	-2.7528344514579945	-3.9195553831657066	-3.149533509882557	-2.13339254383143	-2.9449819954416196	-1.66029082543024	-3.6131136020484695	-2.76113837052249	-1.9625716953277559	-2.9110711282111086	-2.8726675685444	-2.027138858880364	-1.7348065909503783	-3.216296805703076	-2.102757959209695	-3.8088375971720803	-1.9980084772564992	-3.6251673142212395	-2.9783782247481088	-4.004661829261906	-2.133055016201248	-3.531431419807476	-3.189750524851896	-0.9936613389133888	-2.99397096487993	-1.78133088662196	-1.8382124546242555	-4.28224168098841	-3.223781983171393	-2.4046049719666542	-3.838677358758522	-0.42726855389765817	-3.140290817075787	-3.011091467609187	-3.0233672948657895	-3.8500285104150533	-2.394448864556616	-3.5545369080985205	-3.7262522850110407	-3.063449803412828	-4.157191194745911	-2.4588955272196427	-3.1358711337544976	-2.6708667211342005	-2.7998383526938317	-3.2410974836188893	-2.4509839804403564	-3.473485363487476	-3.4332090444647796	-2.655241456919011	-3.6786639293921004	-2.6161275679066023	-4.2547867038181835	-4.574800563692337	-4.37887773303341	-3.030649656863179	-2.6799441421965247	-3.6440417586117846	-3.451907728573889	-3.182890873966939	-3.550400582119304	-2.2012219073705	-4.094289747342134	-4.166699509661947	-2.8895570746427004	-2.054099365187952	-3.2574501914991614	-2.9122172061836853	-2.782498958108421	-2.3897160665100996	-2.301896905958532	-3.943606560196652	-2.33543971380381	-2.390707670408509	-1.1952612153507252	-2.566908272250865	-2.336414631882997	-2.6361920288566005	-2.8108362495842485	-3.0301047339248504	-3.525167888064873	-2.2658159528298167	-4.038692508107904	-3.0283666107166862	-3.4222214004365656	-3.0023438429961633	-3.2970052909538143	-2.7571027546127476	-2.4398492019414824	-3.0319154625857108	-3.21638184831605	-4.504787847909967	-5.321568875498949	-3.1961580702332513	-2.9356325777593066	-2.779763829446081	-2.996504798517747	-3.8293695446032525	-4.418865199756288	-1.7917073569898059	-2.540756597334828	-2.18739425153433	-1.6340295584365343	-3.6947127395471786	-3.0773676378913564	-2.353330684413552	-2.0444724846874807	-2.7183935762835283	-2.3652754196805565	-2.419620423612234	-3.1595602121113884	-4.578752067419307	-3.355739937371993	-1.7940804264077368	-3.2175481059908773	-2.998650774235448	-1.5816835774880285	-1.6353806588109565	-2.4554635802627445	-4.079164169764889	-2.708515791260455	-1.9314031748950207	-4.7306668614668865	-1.9418277531201111	-3.1739475210071157	-3.714153869771112	-2.9075714303193774	-1.8560529626872917	-0.1856780402331304	-3.340885276453152	-3.416527350316791	-4.1078703408705115	-1.6231624893584482	-1.3838609112132376	-2.6388134690641065	-2.4083868629628236	-3.040453425956135	-2.5345612998515885	-3.0545825712790218	-3.0959373763820874	-2.5703719208704285	-3.393520286385544	-3.0191339166726645	-3.1298140567615467	-3.8999917757375084	-3.0091207487144866	-4.033748593960734	-2.6412125694452335	-2.567176529027934	-3.0775328024321422	-2.5074831309098276	-2.4368327122593505	-3.5755667006349707	-3.262470656404455
TDO2	0.4476177135537527	-0.6810041876555064	0.5590937320421414	-0.5953130087272824	-0.9122225446783672	0.2068018358182977	0.35290412963816165	0.07430127165418332	0.22516085729855906	-0.4339238513555421	0.23565493692712813	-0.09556934568342168	0.021322027061933646	-0.9575012019314779	-0.9289001989587105	-0.2770429007456823	-0.49381587327114085	0.6875725338052674	-0.6953729994321249	-0.960900045020129	-0.5036498294345542	-0.4185942088327299	-0.35908433179056987	-0.5432234485594765	0.052169586644398525	0.3757030377491337	-0.4154708649259873	-0.2776948992413204	0.3502853574536675	1.1033440681507098	-1.1932191670225007	0.2373629567908906	0.22726129896166825	0.49599322320913775	-0.8994310167386326	-0.48400717458171183	-1.0306922443295	-1.2462985075469497	-0.7054109887306921	-0.4902455899414342	-0.35743370796308715	0.03578444887720922	0.1665954758796908	-0.7825501613988823	0.12808405454401894	-0.2195589839995402	0.7975499628322833	0.42033790020728157	-0.7240402261702736	-0.24653418367375046	-0.023686133888997762	-0.4183697849019783	0.6406291477726684	0.5934302013491135	-1.5575707247907253	-0.07693367998408451	-0.6487119560157546	-0.7096947893284296	-0.2355027809539032	-0.1618885835429662	-0.9660911378442161	-0.3275831826971247	-0.5254743389591288	0.055212613079744344	-0.3582960533896684	0.18258294315784251	-2.7223952633809065	-1.29674173610452	1.6934043624627024	-0.8978329696294396	0.25071721754659926	-0.9681222579704087	0.6386179942652723	0.44813004857246375	-0.4235164949110941	0.8622217920251756	-1.578200418471046	-0.9887783422535867	-0.4696827970529669	-0.3300088938842385	-1.3847713739730692	-0.47173250979670556	-0.15473259197746936	-0.358501261692568	-0.6972493772524548	-0.5997183952828657	-0.8292303286658185	-0.430299136506997	1.9408856388871034	0.020296090394476884	-0.0998332614029036	-0.5711955251369174	-0.9005345945306118	-0.5487252871322723	-0.44187030511489755	-0.12768497870309625	-0.014560007089985838	0.4989538332471275	0.013217181267226596	-0.383708864785941	-0.5407328534709577	0.06228010804224127	-0.08094472665282293	0.12172447876453596	-0.8650344791080715	-0.5454618804127631	-0.07627561688564777	0.01835198801130211	-0.8618365004941713	-0.9277591377417416	-0.4867467537194936	-0.5129956297460989	-0.11342835186950584	-0.9121415292922985	-0.6854222021207588	-0.20122979955029052	-0.5012360637060933	-0.6794834218623742	0.18420687986536288	-0.4045490365448621	-1.2750090973068446	-0.7331094516870142	-1.0106018149318188	-0.1133845993881617	-1.0559719757082076	-0.6791245529880325	0.40625729834649427	1.1855388755512215	-0.10360707326774632	-0.48336528772103105	-0.3591754083212986	0.22700392308676154	0.368963163606979	0.8587552098248143	-0.535617655226531	-2.0565145504772513	0.16105455982156958	0.06287338496296124	0.5161796977724533	-0.20222572109922643	-0.7475011910018772	-1.0785016775613459	-1.1848772017707017	-0.3253052606143845	-1.0391540578084677	-0.5973815122327824	-1.04047746958635	0.41329603940205484	-0.4177309685104347	1.0723769289459546	0.03318822711975766	-0.8092934655854735	-0.5624656393621295	-1.647424520808472	-1.1097552842549971	-0.8874182784113303	-0.6736224080672182	1.0855957709429216	-0.4897647126934741	-1.4460974619346256	0.30073253875274775	-0.6538671839178671	-0.39866755930863773	-0.7327932977412615	-0.62254523610352	-0.773882107302573	0.1972480348692689	-0.4742502423899868	-0.5896459577537048	0.6775518143511552	-0.9866029593467172	-1.3109688037907086	-1.690160011966419	-0.5492593361866778	-0.5658616070624403	-0.3780886457931798	0.3266223160750199	-1.8838301021646129	-0.33638443096616344	-0.9060271274734095	-0.022915472644197354	-0.9469080059750294	-0.2486308107285553	-0.27323409707651924	-0.7266483621459323	-0.6370179769817468	-1.0634529049472041	-0.44869498321960855	-1.1913542800265318	0.7917782676095677	-0.8705206829965939	-1.2595415070463485	-0.7782761808163339	-0.05411632960040258	0.24569011636176752	-0.5112136146813069	1.1080973760826875	-0.8757866555532745	0.3117969755812706	-0.5330435059842946	-0.385652735459026	-0.8715144467348281	0.2972334809151147	-1.0722613072857956	-0.7964099106543561	-0.07743929404423033	-0.13471553799589575	-0.4865761467210925	-1.3348615020986627	-0.5458329727992761	-1.327802477504806	0.7500997287955435	-0.4918443588131014	-0.5979185973722076	-0.1646282434387718	-0.6140694275450307	-1.0541194665302247	-0.6631866117910041	-1.0009836216066126	-0.5457991588484341	0.16792374654063424	-0.373620951989424	-0.6093465116918813	0.5994076893130167	-0.9328183085737027	-0.678559238177348	0.24456565021191423	-0.1512493167398179	-0.38322835096010444	-0.017516822280400746	-0.6218653138109538	-0.9801897096500181	-0.6050217766457529	-1.5970937884818364	-0.7741485494418452	-0.6394662638969177	-0.37379590020021336	-0.9115909372328188	-0.24642904867309356	-0.3293110071242431	0.10698763753988283	-1.3422738468602184	-1.9117270488029594	-0.8783842348606514	-0.1966068837447157	-0.6194964358672483	-0.2107162191872023	-0.43843615877055653	-0.7425081363857666	-0.12256594081451766	0.7550736250491967	0.7862707563709597	0.6339510187441997	-0.8121492081804527	-0.5141263972174817	0.7873216782830323	0.32377617685636073	-0.4871380803476155	0.3592278922548853	-0.8321710341570849	-0.3214116208429991	-0.3834301404637772	-1.218239052506743	0.5577942249537897	0.5235984636508695	-0.004107337982086623	-0.29521784375879623	-1.3589046584056623	0.10838732817394581	-0.8020805747814803	-0.7485765875805717	-0.2615637283206578	-1.0511142186191536	0.7864483580288981	-0.019189152702734802	-0.37545854175308246	0.14223430817646188	0.7810289322685997	-1.111979016588414	-1.0418494449022506	-0.2171360104462683	-0.4297791458719482	0.08195875661163798	-0.3857859170670439	0.4519600898777427	-1.0279573616617164	-0.05924648305456337	0.4363123166380838	0.13743078166495692	-0.3125685672770313	0.07997007078509188	0.1860133504663768	-0.8269800532537239	-0.43123995299234474	-0.4588704061050026	-0.1524364621019494	-0.7526649069020044	0.2512622831842628	0.4556761850173241	-0.26156604233968306	0.30900808098179144	0.690131403703651	-0.7919926407785285	-0.17472228232835363
