Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-50-5931-01	0.172174865483777	0	0.0240573609369975	0	0.358276971921302	0.0408361075839181	0	0	0	0.189071225709064	0	0.0448132579369818	0	0	0	0.0788749725714835	0	0.000957187050138446	0	0	0.0909380508063371	0	9999	0.0367733429701756	1.10482943542028
TCGA-50-5932-01	0.102651543018274	0	0.022074591809882	0	0.10645371959074	0.0795221322866217	0.01818883785176	0	0	0	0	0.117805773013466	0	0	0	0.150816464449287	0	0.203358165333079	0	0.151556123592016	0.0378324258053012	0.00974022324957353	9999	0.00547014554340581	1.09497668713341
TCGA-50-5933-01	0	0.110985247030492	0.0274377362931052	0	0.149464849762715	0.164931763068331	0.0884253420649819	0	0	0.0473977247257291	0	0.0966775872255658	0.0745732479034047	0.0568895404197084	0	0.0748876550530274	0.011088485834446	0	0	0.0972408206184929	0	0	9999	0.0324201479991282	1.07897489550124
TCGA-50-5935-01	0.0893740349812356	0	0.0483532346908081	0	0.0395593009306747	0.0503203978698847	0	0	0.0668838886842135	0.0347823074090408	0	0.0480470962819063	0	0.00451944876825885	0	0.0617883384951588	0	0.124967855434069	0	0.386091399297574	0.0453126971571755	0	9999	-0.0019272937536943	1.147278998617
TCGA-50-5936-01	0	0.0673994134378692	0.0119963258658853	0.0124035552819522	0.357620182028332	0	0	0	0	0.103589177940391	0	0.0240369240502756	0	0	0	0.052066289148554	0	0.0411927632646495	0	0.329695368982092	0	0	9999	0.039093668057885	1.11836370418532
TCGA-50-5939-01	0	0.06303296470177	0	0	0.172095971455811	0	0	0	0.0251291207730979	0.154556953194303	0	0.102254384557398	0.00563109647316022	0	0	0	0	0.00218639160517684	0	0.475113117239283	0	0	9999	0.0108347101092987	1.21117624685666
TCGA-50-5941-01	0	0.0561008045537292	0.00473700659059658	0	0.124519791205374	0.0785663607645011	0	0	0	0.0773351843884663	0.0263211796590511	0	0.0387115407530377	0.0381086474755115	0	0.00804005857838554	0	0.0299357403589588	0	0.517623685672389	0	0	9999	0.00859763620502422	1.19453701212585
TCGA-50-5942-01	0.0491686971141112	0	0.0332219840589358	0	0.0492769589886463	0	0.0720768541098074	0	0	0	0	0.102358596816147	0	0.028342457245258	0	0.0101153361925005	0	0.035952725258957	0	0.583109533562751	0.0311456325530559	0.00523122409982955	9999	-0.00732465683070049	1.26779269755892
TCGA-50-5944-01	0.0674966105792111	0	0.179280860182868	0	0.226529466834564	0.0632283167743014	0.0284801520777469	0	0	0.019806809636802	0	0.105674279398133	0	0.0477340935208326	0.00322936182877822	0.103337158595689	0	0	0.0638863305057632	0	0.0913165600653104	0	9999	0.0191260979917359	1.09108881827745
TCGA-50-5946-01	0.0476979409730345	0	0.119958410628663	0	0.137916788740464	0.117326232498177	0.0843372646916433	0	0	0	0	0.0280272311162316	0	0	0.00251672939158046	0.217327840815653	0	0	0	0.195230030869767	0.0304283126103244	0.0192332176644625	9999	0.0231224263178544	1.08177723377183
TCGA-50-6590-01	0	0.071671257326778	0.0184507555402256	0	0.236683049339612	0	0	0	0.00234153003967023	0.119387335670787	0	0.0535334763508739	0.000743926962294752	0	0	0.00393103114018879	0	0.00815435953726182	0	0.485103278092308	0	0	9999	0.0196506775391971	1.18986535105468
TCGA-50-6591-01	0.112316815547521	0	0.0480480165028793	0	0.0119611231828848	0.125426189157845	0.0609185241273105	0.0385846506575583	0	0.108197038987	0	0.0865416653032246	0	0	0	0.0680245116270441	0.0272654260533114	0.0715148928027247	0.144094300197102	0	0.0971068458535951	0	9999	0.0235208049130207	1.07046001153648
TCGA-50-6592-01	0	0.0854737003387524	0.0535115722068166	0	0.141040974338644	0.151637408564807	0	0	0.020306736283289	0.121808637714312	0	0.0127340194038394	0	0	0.00164358722978581	0.0335033721014923	0	0.0112978418209225	0	0.367042149997339	0	0	9999	0.0251168638860518	1.13149704220866
TCGA-50-6593-01	0.0295136648057679	0	0	0	0.196470824386284	0.202700437553015	0.0491971721774246	0	0	0.204754623602002	0	0	0	0	0.00137185686807287	0.0710765710606512	0	0.00115592253238484	0	0.149305580063551	0.0944533469508468	0	9999	0.0419454819708883	1.09592742261769
TCGA-50-6594-01	0.097352308633487	0	0.0224903477181353	0	0.0920900390410276	0.110029005541484	0.0760291329875921	0	0.0092822880780261	0	0	0.0097628088276331	0	0	0.0547257920848161	0.0911747330452675	0.00868850445993219	0	0	0.24574212119911	0.182632918383489	0	9999	0.0111388459428534	1.0952379782956
TCGA-50-6595-01	0.184918815689077	0	0.0954336713251345	0	0.107427454472145	0.00114346651631271	0.168694072508748	0	0	0.0446512700963635	0.0104288539576284	0	0.118674178493909	0	0	0.0368268257407157	0	0.089550137581474	0	0.142251253618491	0	0	9999	0.0193989267096759	1.08062311948851
