Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-C5-A1ML-01	0.287387138241931	0	0.223000976258344	0	0.041178366481029	0.0491485864250591	0	0	0.104469601661777	0.0430991517571236	0	0.00267890165773473	0	0.077945870861494	0.00272745935734954	0.0346278726827601	0	0	0	0.102928974462326	0.0308071001530725	0	9999	0.0259661493854997	1.15189559613871
TCGA-C5-A1MN-01	0.241849692194309	0	0.0292412461762711	0	0.341221309364579	0	0	0	0	0.120527664874611	0	0.0757695603346044	0	0	0.0393936468424986	0.0206847216932424	0	0	0.0214817173287751	0	0.109830441191111	0	9999	0.0200360400716939	1.11134209093701
TCGA-C5-A1MP-01	0.0131237588736638	0.00996778764631864	0.0237517868849741	0	0.063896350130148	0.0180024817598856	0	0.00092817594582047	0	0.052210673332128	0	0	0	0.033966235547198	0	0.0589916524868808	0	0.00209850771158337	0	0.723062589681399	0	0	9999	0.00153712384641198	1.32378401947071
TCGA-C5-A1MQ-01	0	0.0592597310711499	0.0121841972510953	0	0.104982762333314	0	0	0	0.0111103566508155	0.0642945030107088	0	0.038852414989102	0.0152105646149041	0	0	0	0.00264114072743964	0.0147280110170416	0	0.676736318334429	0	0	9999	0.00786333140314448	1.29421652547652
TCGA-C5-A2LS-01	0.122930999542662	0	0.125961837143496	0	0.26043026022469	0	0.0200930627510836	0	0	0.0777839309432552	0	0.0738270263163043	0	0	0.0114619373157636	0.104364315168643	0	0.00504270228994631	0.130401845775526	0	0.0379019292345064	0.0298001532941247	9999	0.0816216676083405	1.05852684449872
TCGA-C5-A2LT-01	0.102979482918548	0	0.172991409439126	0	0.0933348924007715	0.0881974163792891	0.129659497651965	0	0	0.0999370542347519	0	0.0125200503572698	0.0109518862684859	0.0721076612950258	0.0175928829404378	0	0	0	0	0.199727766114329	0	0	9999	0.021608098506436	1.10466035454923
TCGA-C5-A2LV-01	0.0155872961189475	0	0.099979366829546	0	0.178333661858104	0.0375068147339705	0.0409958514948795	0	0	0.110941114159256	0	0.0307549341216959	0	0.0353339347214454	0	0.0403916243060204	0	0.00917698559664557	0	0.40099841605949	0	0	9999	0.030522263830861	1.14104963716943
TCGA-C5-A2LX-01	0.00191968776417412	0	0.0358447595791451	0	0.0768362627404899	0.0403522212024875	0	0	0.0226459063894655	0.119804546176106	0	0.0280208940183192	0	0.00326318470507938	0	0.0787298403612381	0	0.0318181621977559	0	0.540102226472117	0.0206623083936219	0	9999	0.00417605487152751	1.21640319449454
TCGA-C5-A2LY-01	0.00905701638619994	0	0.176835762791395	0	0.108202625295329	0.141750170363991	0	0	0.0335214784712601	0.0749245257542724	0.0382859249934168	0	0	0.053476330437992	0.00794615636851611	0.0714604438772112	0	0	0	0.233768366648617	0.0507711986117997	0	9999	0.0336157174194448	1.09484428762183
TCGA-C5-A2LZ-01	0.0641609923907212	0	0.174504577530164	0	0.078941352329469	0.0884240139565519	0	0	0.0136966590940162	0.0675451369666334	0	0.00935633263824923	0	0.0424617307247657	0	0.0452958449584195	0	0	0	0.406338818615791	0.00927454079521914	0	9999	0.0133683970905852	1.15788973650898
TCGA-C5-A2M1-01	0.127506061840619	0	0	0	0	0.129360162757051	0.0148918437169486	0	0	0.0245509299175053	0	0.0993987354481315	0	0	0.0320142124674286	0.186334275616281	0	0	0	0.343221189961988	0.042722588274047	0	9999	0.00166517246558377	1.14268740376931
TCGA-C5-A2M2-01	0.274210752252278	0	0.0700293208087128	0	0.0653768424785492	0.023906898427333	0.0113854030943415	0.026914336411334	0	0.0412233455769821	0.00751012285671342	0	0	0.179607039560828	0.0180386662807591	0.187382352603824	0	0	0.00290668436509228	0.0453887927224008	0.0245142982932541	0.0216051442675983	9999	-0.0192124371374896	1.11454736446337
TCGA-C5-A3HD-01	0.131419663261728	0	0.308991977067541	0	0.186216357176844	0.0639594984175284	0.0378309153226355	0	0	0.132559315879701	0	0	0	0	0.0166477694188589	0.0167855933695625	0.00271100085380252	0	0.0823671556243102	0	0.0202942770629493	0.000216476544538776	9999	0.148148628889924	1.08890321446466
